dataset,paper_id,agent,issue_code,json_path,content_path,message,evidence_preview
qwen3_8b_direct,paper1931,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1931/characterization.json,Data/paper1931/content.txt,Evidence does not appear in the source text after normalization.,Thin film thickness was measured using a J. A. Woollam alpha-SSE spectroscopic ellipsometer. XSray diffraction measurements were performed on a Bruker AXS D8 Discover equipped with a LynxEye strip detector. Chemical composition was analyzed
qwen3_8b_direct,paper1941,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/summary.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,"The study investigates the use of Sr(thd)2 as a precursor for atomic layer epitaxy (ALE) growth of SrS and SrO thin films. The growth behavior is influenced by the source temperature, with decomposition of the precursor observed at temperat"
qwen3_8b_direct,paper1941,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/target_material.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,The study investigates the use of Sr(thd)2 as a precursor for atomic layer epitaxy (ALE) growth of SrS and SrO thin films.
qwen3_8b_direct,paper1941,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/precursor_coreactant.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,"The Sr(thd)2 source temperature, T_s, significantly affects the growth rate. H2O and H2S were used as the other source materials. Argon was used as the carrier gas."
qwen3_8b_direct,paper1941,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/deposition_conditions.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,"The reactor temperature, TR, as well as the temperature of the effusion cell used as the Sr(thd)2 source, T_s, could be controlled with an accuracy of 0.3 K. The pressure measured at the reactor outlet was kept at 150-200 Pa. The first purg"
qwen3_8b_direct,paper1941,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/reaction_conditions.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,"The overall reaction is Sr(thd)2(g) + H2S(g) + SrS(s) + 2H(thd)(g). The actual reaction mechanism is more complicated owing to the thermal instability of the precursor Sr(thd)2. Indeed, it has been shown that M(thd)2 as well as M(thd), M2(t"
qwen3_8b_direct,paper1941,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/film_properties.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,"The study does not provide specific values for film thickness, density, refractive index, or surface roughness."
qwen3_8b_direct,paper1941,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1941/characterization.json,Data/paper1941/content.txt,Evidence does not appear in the source text after normalization.,"The study employed in situ mass monitoring, thermogravimetry (TG), differential thermal analysis (DTA), and mass spectrometry (MS) for characterization. X-ray diffraction (XRD) and differential scanning calorimetry (DSC) were also used to a"
qwen3_8b_direct,paper1942,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1942/summary.json,Data/paper1942/content.txt,Evidence does not appear in the source text after normalization.,"The films obtained were smooth and generally highly crystalline. The substrate temperature had a strong effect on the growth rate of PbS thin films. Nevertheless, in the self-controlled region of ALE growth the tert-butoxide complexes gave "
qwen3_8b_direct,paper1942,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1942/deposition_conditions.json,Data/paper1942/content.txt,Evidence does not appear in the source text after normalization.,"The source temperature for Pb(thd), was 120°C. The primary N2 flow was 0.7 dm3 min-' and the reactor pressure measured from the pumping line was around 3 mbar. The pulse times for lead chemicals and hydrogen sulfide were typically 0.4 s."
qwen3_8b_direct,paper1942,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1942/reaction_conditions.json,Data/paper1942/content.txt,Evidence does not appear in the source text after normalization.,The reaction equations and intermediate species were derived from the thermal analysis and mass spectrometry data. The sublimation of 2 is more nearly complete when a slow heating rate is applied. The decomposition of the precursor is furth
qwen3_8b_direct,paper1942,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1942/film_properties.json,Data/paper1942/content.txt,Evidence does not appear in the source text after normalization.,The films obtained were smooth and generally highly crystalline. XRD curves indicated in all cases the polycrystalline cubic PbS structure.
qwen3_8b_direct,paper1942,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1942/characterization.json,Data/paper1942/content.txt,Evidence does not appear in the source text after normalization.,"The film thicknesses were determined by X-ray fluorescence and profilometry. X-Ray diffraction (Philips MPD 1880, Cu-Kor radiation) was used to determine the crystallinity and preferential orientation. Thermogravimetry/differential thermal "
qwen3_8b_direct,paper1950,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/summary.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,It is shown that the reactivity of 'TaCl5 towards H2O-treated tantalum oxide surface is significantly higher than that of H2O towards TaCl5-treated tantalum oxide.
qwen3_8b_direct,paper1950,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/target_material.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,Atomic layer deposition (ALD) of tantalum oxide is discussed in the context of determining sticking coefficients of TaCl5 and H2O.
qwen3_8b_direct,paper1950,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/precursor_coreactant.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,The experiments were performed using pure N2 as the carrier gas. The reactivity of TaCl5 and H2O as precursors for ALD of tantalum oxide is discussed.
qwen3_8b_direct,paper1950,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/deposition_conditions.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,Experiments were performed in a horizontal flow-type ALD reactor at 250°C using pure N2 as the carrier gas. Each cycle consisted of subsequent TaCl5 and H2O pulses separated by 4 s purge time.
qwen3_8b_direct,paper1950,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/reaction_conditions.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,The reactivity of 'TaCl5 towards H2O-treated tantalum oxide surface is significantly higher than that of H2O towards TaCl5-treated tantalum oxide.
qwen3_8b_direct,paper1950,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/substrate_info.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,The reactivity of TaCl5 towards H2O-treated tantalum oxide surface is significantly higher than that of H2O towards TaCl5-treated tantalum oxide.
qwen3_8b_direct,paper1950,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1950/characterization.json,Data/paper1950/content.txt,Evidence does not appear in the source text after normalization.,Chemisorption kinetics were measured using quartz crystal microbalance at the outlet of the channels.
qwen3_8b_direct,paper1981,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1981/summary.json,Data/paper1981/content.txt,Evidence does not appear in the source text after normalization.,Atomic layer epitaxy (ALE) of AlAs using trimethylamine-alane (TMAAl) and tris-dimethylamino-arsenic (TDMAAs) was studied. One- and two-monolayer self-limiting growths of AlAs were observed depending on the TMAAl pressure. The self-limiting
qwen3_8b_direct,paper1981,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1981/target_material.json,Data/paper1981/content.txt,Evidence does not appear in the source text after normalization.,Atomic layer epitaxy (ALE) of AlAs using trimethylamine-alane (TMAAl) and tris-dimethylamino-arsenic (TDMAAs) was studied.
qwen3_8b_direct,paper1981,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1981/precursor_coreactant.json,Data/paper1981/content.txt,Evidence does not appear in the source text after normalization.,Atomic layer epitaxy (ALE) of AlAs using trimethylamine-alane (TMAAl) and tris-dimethylamino-arsenic (TDMAAs) was studied.
qwen3_8b_direct,paper1981,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1981/deposition_conditions.json,Data/paper1981/content.txt,Evidence does not appear in the source text after normalization.,"TMAAl and TDMAAs were alternately supplied to a (001) GaAs surface in an ultrahigh vacuum chamber without thermal cracking. The one cycle of the alternate supply was set to be TMAAl (1 s), purging (5 s), TDMAAs (1 s), and purging (18 s). Th"
qwen3_8b_direct,paper1981,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1981/characterization.json,Data/paper1981/content.txt,Evidence does not appear in the source text after normalization.,The self-limiting mechanism of the ALE in the two growth modes was studied with a transient quadrupole mass spectrometry and with a temperature programmed desorption. The x-ray diffraction studies of the (200) peak showed no sign of the pea
qwen3_8b_direct,paper1985,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1985/summary.json,Data/paper1985/content.txt,Evidence does not appear in the source text after normalization.,Atomic layer epitaxy (ALE) of GaAs with a growth rate as high as 2 pm/h was achieved in a specially designed reactor based on the rotating susceptor concept. High deposition rates are made possible by a unique partition system that permits 
qwen3_8b_direct,paper1985,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1985/precursor_coreactant.json,Data/paper1985/content.txt,Evidence does not appear in the source text after normalization.,"The vent/run configuration is the most commonly used method for ALE deposition, but has low growth rates ranging from 0.02 to 0.2 pm/h due to long exposure times. Exposures to AsH3 and TMGa coupled with H2 purge times necessary for flushing"
qwen3_8b_direct,paper1985,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1985/deposition_conditions.json,Data/paper1985/content.txt,Evidence does not appear in the source text after normalization.,The chamber used for this study is similar to one developed previously in our laboratory. The deposition chamber is subdivided into six equally spaced compartments by quartz partitions which separate the reactant gases and shear off a part 
qwen3_8b_direct,paper1985,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1985/film_properties.json,Data/paper1985/content.txt,Evidence does not appear in the source text after normalization.,Films deposited at 1 pm/h had p-type Hall carrier concentrations in the low 10^7 to mid 10^15 cm^-3 range.
qwen3_8b_direct,paper1988,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/summary.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"We found high crystallographic selectivity in atomic layer epitaxy (ALE) growth of GaAs, in comparison with other epitaxial growth methods. ... Due to the self-limiting effect and the high selectivity of ALE growth, trapezoidal-shaped GaAs/"
qwen3_8b_direct,paper1988,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/deposition_conditions.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"GaAs growth was carried out using trimethylgallium (TMG) as the Ga source and AsH3 as the As source. These were alternately fed into the growth chamber for 1 and 2 s, respectively, with a hydrogen purge time between each gas supply. The flo"
qwen3_8b_direct,paper1988,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/reaction_conditions.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"The decreasing growth rate on the GaAs (111)A and (110) planes, with increasing hydrogen purge time, is principally due to As atom desorption from an As covered surface during the hydrogen purging. ... The limitation of the growth rates on "
qwen3_8b_direct,paper1988,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/substrate_info.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"GaAs(100), (111)A, (111)B, and (110) substrates were used in this study, and a crystallographic orientation dependence of the GaAs growth rate was observed."
qwen3_8b_direct,paper1990,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/summary.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,"Using this technique, thin films of cadmium telluride are grown using diisopropyl telluride and dimethyl cadmium. Experimental results show that isothermal atomic layer epitaxy is not possible using these two reactants, as the self-limited "
qwen3_8b_direct,paper1990,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/target_material.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,The paper discusses the growth of cadmium telluride (CdTe) using diisopropyl telluride (DIPTe) and dimethyl cadmium (DMCd).
qwen3_8b_direct,paper1990,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/precursor_coreactant.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,The paper discusses the growth of cadmium telluride (CdTe) using diisopropyl telluride (DIPTe) and dimethyl cadmium (DMCd).
qwen3_8b_direct,paper1990,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/deposition_conditions.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,Experiments were performed in a conventional run/vent horizontal metalorganic chemical vapor deposition (MOCVD) reactor operated at atmospheric pressure. Cadmium telluride thin films are then grown as indicated by cycling both the temperatu
qwen3_8b_direct,paper1990,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/reaction_conditions.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,The paper discusses the growth of cadmium telluride (CdTe) using diisopropyl telluride (DIPTe) and dimethyl cadmium (DMCd).
qwen3_8b_direct,paper1990,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/substrate_info.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,All films are grown on gallium arsenide substrates with a (100) orientation (tilted 2° towards the [110] direction). Prior to growth the substrates are cleaned for 5 min using the standard 5:1:1 H2SO4/H2O2/CH3COOH etch. The wafer is first h
qwen3_8b_direct,paper1990,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1990/film_properties.json,Data/paper1990/content.txt,Evidence does not appear in the source text after normalization.,Cadmium telluride thin films are then grown as indicated by cycling both the temperature and gas switching 185 times. This resulted in films that were 200 and 400 nm thick.
qwen3_8b_direct,paper1997,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/summary.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,SiO2 thin films were deposited with atomic layer control using binary reaction sequence chemistry. The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions. The maximum SiO2 deposi
qwen3_8b_direct,paper1997,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/precursor_coreactant.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions.
qwen3_8b_direct,paper1997,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/deposition_conditions.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions. A typical AB cycle occurred with the following sequence: Dose SiCl4 (1–10 Torr)/Evacuate (131024 Torr)/Dose H2O (1–10 Torr
qwen3_8b_direct,paper1997,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/reaction_conditions.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,"The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions. Each half-reaction involves the reaction between a gas phase precursor and a surface functional group (i.e., SiOH* or SiCl"
qwen3_8b_direct,paper1997,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/film_properties.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The growth rate at 700 K was 0.87 Å/AB cycle and the refractive index was n = 1.466 ± 0.02. The surface roughness of the SiO2 films was 63 Å (RMS).
qwen3_8b_direct,paper1997,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/characterization.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The SiO2 film thickness was measured using the in situ ellipsometer. The surface topography of the SiO2 films was studied using an atomic force microscope (AFM) in tapping mode.
qwen3_8b_direct,paper2,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2/summary.json,Data/paper2/content.txt,Evidence does not appear in the source text after normalization.,Reaction of tin(IV) chloride with hydrogen sulfide under APCVD conditions produced yellow films that analyzed as SnS2. Films were grown for 30 s using a horizontal bed cold wall reactor using SiCO coated glass. The film grown at 545 °C was 
qwen3_8b_direct,paper2,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2/precursor_coreactant.json,Data/paper2/content.txt,Evidence does not appear in the source text after normalization.,The APCVD reaction of SnCl4 and H2S gives fast growth rates of good quality chlorine-free crystalline tin sulfide films. Nitrogen (99.99 %) and H2S (99.9 %) were supplied by BOC and used as supplied.
qwen3_8b_direct,paper2,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2/deposition_conditions.json,Data/paper2/content.txt,Evidence does not appear in the source text after normalization.,"The temperature of the substrate was carefully monitored during deposition and films were grown at 300, 350, 400, 445 and 500 °C. The APCVD reaction of SnCl4 and H2S gives fast growth rates of good quality chlorine-free crystalline tin sulf"
qwen3_8b_direct,paper2,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2/substrate_info.json,Data/paper2/content.txt,Evidence does not appear in the source text after normalization.,Coatings were obtained on SiCO-coated glass. The glass was cleaned by washing with petroleum ether (60–80 °C) and isopropanol and air dried prior to use.
qwen3_8b_direct,paper2,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2/film_properties.json,Data/paper2/content.txt,Evidence does not appear in the source text after normalization.,Glancing angle X-ray diffraction patterns for films grown from 300–500 °C indicate single phase crystalline SnS2 is formed. These films indexed well for hexagonal SnS2. The film grown at 545 °C was silver-gray in color and analyzed as SnS. 
qwen3_8b_direct,paper2,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2/characterization.json,Data/paper2/content.txt,Evidence does not appear in the source text after normalization.,"The tin sulfide films were characterized using XPS, EDAX, SEM, X-ray diffraction, UV-vis, sheet resistance measurements, and Scotch tape tests. XPS showed an elemental ratio of SnS 1.1 and chemical shifts for the Sn d 5/2 peak at 485.7 eV a"
qwen3_8b_direct,paper2010,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2010/summary.json,Data/paper2010/content.txt,Evidence does not appear in the source text after normalization.,The CaS:Pb phosphor emitting blue electroluminescence induced by dimeric Pb2+ luminescent centers was deposited using the controlled atomic layer deposition technique. The deposition temperatures of 350 and 400 °C were used. The blue EL emi
qwen3_8b_direct,paper2010,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2010/target_material.json,Data/paper2010/content.txt,Evidence does not appear in the source text after normalization.,The CaS:Pb phosphor emitting blue electroluminescence induced by dimeric Pb2+ luminescent centers was deposited using the controlled atomic layer deposition technique.
qwen3_8b_direct,paper2010,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2010/precursor_coreactant.json,Data/paper2010/content.txt,Evidence does not appear in the source text after normalization.,"In the ALD process of CaS:Pb, bis(2,2,6,6-tetramethylheptanedionato)-calcium and H2S were used as the precursors of Ca and S, respectively. The deposition rate of ALD is defined by the deposited thickness per cycle. One cycle of PbS deposit"
qwen3_8b_direct,paper2010,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2010/deposition_conditions.json,Data/paper2010/content.txt,Evidence does not appear in the source text after normalization.,"The deposition temperatures of 350 and 400 °C were used. One cycle of PbS deposition is composed of the pulses of TEL, N2, H2S, and N2 purge. The deposition rate of PbS was 0.02 and 0.15 Å/cycle at 350 and 400 °C, respectively."
qwen3_8b_direct,paper2010,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2010/reaction_conditions.json,Data/paper2010/content.txt,Evidence does not appear in the source text after normalization.,"The dimeric compound of TEL, Pb2(C2H5)6, is known to be isolated as a stable compound via the reaction between TEL molecules. The reactivity of TEL as a Pb precursor to easily form dimeric intermediate states during the ALD process was very"
qwen3_8b_direct,paper2010,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2010/characterization.json,Data/paper2010/content.txt,Evidence does not appear in the source text after normalization.,The composition and thickness of CaS:Pb layers were determined by Rutherford backscattering spectrometry. EL spectra and CIE color coordinates were used to analyze the luminescence properties and color coordinates of the phosphor.
qwen3_8b_direct,paper2021,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/summary.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,ZrO2 films were grown by atomic layer deposition from ZrCl4 and H2O or a mixture of H2O and H2O2 on Si(100) substrates in the temperature range of 180–600 °C. The effective permittivity of ZrO2 in Al/ZrO2/Si capacitor structures increased f
qwen3_8b_direct,paper2021,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/precursor_coreactant.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,ZrCl4 and H2O or a mixture of H2O and H2O2 were used as precursors. Nitrogen was used as both the precursor carrier and purge gas.
qwen3_8b_direct,paper2021,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/deposition_conditions.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,The films were grown in a hot-wall horizontal flow-type ALD reactor. Both the ZrCl4 and oxygen precursor pulse lengths were 2 s. Purge times of 2 s were used after each precursor pulse. The pressure in the reactor was about 250 Pa.
qwen3_8b_direct,paper2021,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/reaction_conditions.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,The alternate saturative adsorption and reaction of two precursors result in self-limiting submonolayer-by-submonolayer film growth. The reaction equations are ZrCl4 + H2O → ZrO2 + 4HCl.
qwen3_8b_direct,paper2021,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/substrate_info.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,"The films were grown on Si(100) substrates. Prior to deposition, the Si substrates were etched in hydrofluoric acid (5%–10% solution) for 30 s in order to remove the native SiO2 layer and then rinsed in deionized water."
qwen3_8b_direct,paper2021,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/film_properties.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,"The film thickness was evaluated by x-ray reflectometry (XRR), and the film structure was determined by grazing incidence x-ray diffraction (GIXRD). The film density was 2.8 g/cm3, and the surface roughness was 0.3 nm. The crystalline phase"
qwen3_8b_direct,paper2021,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/characterization.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,"The film thickness was evaluated by x-ray reflectometry (XRR), and the film structure was determined by grazing incidence x-ray diffraction (GIXRD). The film composition was determined by time-of-flight elastic recoil detection analysis (TO"
qwen3_8b_direct,paper2030,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/summary.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,"Thin HfO2 films were deposited on silicon via atomic layer deposition using anhydrous hafnium nitrate (Hf(NO3)4). Properties of these films have been investigated using x-ray diffraction, x-ray reflectivity, spectroscopic ellipsometry, atom"
qwen3_8b_direct,paper2030,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/target_material.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,Thin HfO2 films were deposited on silicon via atomic layer deposition using anhydrous hafnium nitrate (Hf(NO3)4).
qwen3_8b_direct,paper2030,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/precursor_coreactant.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,"The Hf(NO3)4 precursor was used in combination with water vapor (H2O) as the coreactant. The precursor temperature was set between 80 and 85 °C. A typical ALD pulse sequence cycle was as follows: the first pulse is of metal nitrate (0.6 s),"
qwen3_8b_direct,paper2030,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/deposition_conditions.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,"The deposition temperature was set between 80 and 85 °C. A typical ALD pulse sequence cycle was as follows: the first pulse is of metal nitrate (0.6 s), then an N2 purge of 0.6 s, followed by a 0.6 s pulse of H2O vapor, and finally a 0.6 s "
qwen3_8b_direct,paper2030,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/reaction_conditions.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,The reaction involves the precursor Hf(NO3)4 and water vapor (H2O). The reaction is self-limiting and occurs on the substrate surface. The residual nitrates (NO3- and NO2-) were desorbed by anneals >400 °C.
qwen3_8b_direct,paper2030,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/substrate_info.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,The films were deposited on H-terminated silicon surfaces. The substrates were dipped into dilute HF solution immediately prior to film deposition.
qwen3_8b_direct,paper2030,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/film_properties.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,The as-deposited films were amorphous. The film thickness was determined using spectroscopic ellipsometry. The density was found to be 6.7 g/cm3. The refractive index was measured to be 1.847. The surface roughness was approximately 0.3 nm.
qwen3_8b_direct,paper2030,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2030/characterization.json,Data/paper2030/content.txt,Evidence does not appear in the source text after normalization.,"The films were characterized using x-ray diffraction, x-ray reflectivity, spectroscopic ellipsometry, atomic force microscopy, x-ray photoelectron spectroscopy, and capacitance versus voltage measurements."
qwen3_8b_direct,paper2032,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2032/summary.json,Data/paper2032/content.txt,Evidence does not appear in the source text after normalization.,"Highly uniform, smooth, and conformal coatings of tungsten nitride (WN) were synthesized by atomic layer deposition (ALD) from vapors of bis(tert-butylimido)bis(dimethylamido)tungsten and ammonia. The films were amorphous as deposited. 100%"
qwen3_8b_direct,paper2032,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2032/target_material.json,Data/paper2032/content.txt,Evidence does not appear in the source text after normalization.,Tungsten nitride (WN) films were synthesized by atomic layer deposition (ALD) using bis(tert-butylimido)bis(dimethylamido)tungsten and ammonia. The films were amorphous as deposited. 100% step coverage was obtained inside holes with aspect 
qwen3_8b_direct,paper2032,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2032/precursor_coreactant.json,Data/paper2032/content.txt,Evidence does not appear in the source text after normalization.,Tungsten nitride (WN) films were synthesized by atomic layer deposition (ALD) from vapors of bis(tert-butylimido)bis(dimethylamido)tungsten and ammonia.
qwen3_8b_direct,paper2032,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2032/deposition_conditions.json,Data/paper2032/content.txt,Evidence does not appear in the source text after normalization.,Tungsten nitride (WN) films were synthesized by atomic layer deposition (ALD) using bis(tert-butylimido)bis(dimethylamido)tungsten and ammonia at low substrate temperatures (250–350 °C). The flow reactor shown in Fig. 1 was used to deposit 
qwen3_8b_direct,paper2032,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2032/reaction_conditions.json,Data/paper2032/content.txt,Evidence does not appear in the source text after normalization.,"Atomic layer deposition (ALD) is a process for depositing thin layers of solid materials from two or more vapor precursors. The surface of a substrate is exposed to a dose of vapor from one precursor, then any excess unreacted vapor is pump"
qwen3_8b_direct,paper2032,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2032/substrate_info.json,Data/paper2032/content.txt,Evidence does not appear in the source text after normalization.,"When the tungsten nitride film was deposited directly on silicon, without an oxide interlayer produced by the UV-ozone treatment, annealing the WN to a temperature of 1000 °C produced an interfacial layer of tungsten silicide, identified by"
