paper_id,content_path,schema_valid_outputs,schema_invalid_outputs,non_empty_extractions_evaluable,grounded_extractions,extracted_values_evaluable,unsupported_values_proxy
paper1436,Data/paper1436/content.txt,6,2,7,3,25,10
paper1437,Data/paper1437/content.txt,8,0,7,2,28,9
paper1438,Data/paper1438/content.txt,7,1,7,3,25,8
paper1439,Data/paper1439/content.txt,6,2,7,3,23,12
paper144,Data/paper144/content.txt,7,1,7,3,37,16
paper1440,Data/paper1440/content.txt,7,1,7,3,34,10
paper1441,Data/paper1441/content.txt,8,0,7,2,34,11
paper1442,Data/paper1442/content.txt,5,3,7,2,29,7
paper1443,Data/paper1443/content.txt,7,1,8,2,27,11
paper1444,Data/paper1444/content.txt,7,1,7,4,26,14
paper1445,Data/paper1445/content.txt,7,1,7,3,25,5
paper1446,Data/paper1446/content.txt,6,2,6,2,25,10
paper1447,Data/paper1447/content.txt,7,1,8,3,37,13
paper1448,Data/paper1448/content.txt,7,1,5,4,21,10
paper1449,Data/paper1449/content.txt,7,1,7,4,33,14
paper145,Data/paper145/content.txt,6,2,7,2,33,12
paper1450,Data/paper1450/content.txt,6,2,7,3,27,11
paper1451,Data/paper1451/content.txt,7,1,7,4,27,9
paper1452,Data/paper1452/content.txt,7,1,7,1,25,9
paper1453,Data/paper1453/content.txt,6,2,8,6,27,8
paper1454,Data/paper1454/content.txt,7,1,7,3,31,12
paper1455,Data/paper1455/content.txt,6,2,7,1,38,17
paper1456,Data/paper1456/content.txt,8,0,7,5,27,11
paper1457,Data/paper1457/content.txt,8,0,7,3,28,10
paper1458,Data/paper1458/content.txt,7,1,7,5,25,8
paper1459,Data/paper1459/content.txt,6,2,7,3,32,16
paper146,Data/paper146/content.txt,7,1,7,3,31,14
paper1460,Data/paper1460/content.txt,6,2,7,0,21,8
paper1461,Data/paper1461/content.txt,7,1,7,4,30,13
paper1462,Data/paper1462/content.txt,6,2,7,1,31,6
paper1463,Data/paper1463/content.txt,7,1,7,6,24,8
paper1464,Data/paper1464/content.txt,6,2,7,2,28,7
paper1465,Data/paper1465/content.txt,5,3,8,2,44,14
paper1466,Data/paper1466/content.txt,8,0,7,1,32,9
paper1467,Data/paper1467/content.txt,7,1,6,3,27,7
paper1468,Data/paper1468/content.txt,7,1,7,2,28,4
paper1469,Data/paper1469/content.txt,6,2,7,6,25,10
paper147,Data/paper147/content.txt,6,2,7,4,24,6
paper1470,Data/paper1470/content.txt,8,0,8,5,33,15
paper1471,Data/paper1471/content.txt,7,1,7,7,32,8
paper1472,Data/paper1472/content.txt,6,2,7,4,32,9
paper1473,Data/paper1473/content.txt,7,1,7,5,29,14
paper1474,Data/paper1474/content.txt,8,0,7,4,36,14
paper1475,Data/paper1475/content.txt,8,0,7,3,30,13
paper1476,Data/paper1476/content.txt,8,0,8,5,34,11
paper1477,Data/paper1477/content.txt,6,2,7,2,24,9
paper1478,Data/paper1478/content.txt,7,1,7,2,33,14
paper1479,Data/paper1479/content.txt,7,1,7,3,32,13
paper148,Data/paper148/content.txt,7,1,7,0,26,12
paper1480,Data/paper1480/content.txt,6,2,7,5,35,17
paper1481,Data/paper1481/content.txt,8,0,7,4,31,9
paper1482,Data/paper1482/content.txt,8,0,7,3,30,8
paper1483,Data/paper1483/content.txt,7,1,6,2,33,8
paper1484,Data/paper1484/content.txt,7,1,7,4,32,8
paper1485,Data/paper1485/content.txt,8,0,7,3,34,11
paper1486,Data/paper1486/content.txt,5,3,7,1,31,13
paper1487,Data/paper1487/content.txt,8,0,7,2,36,16
paper1488,Data/paper1488/content.txt,7,1,7,6,34,9
paper1489,Data/paper1489/content.txt,5,3,7,1,26,6
paper149,Data/paper149/content.txt,7,1,7,5,25,8
paper1490,Data/paper1490/content.txt,7,1,8,5,25,10
paper1491,Data/paper1491/content.txt,8,0,7,5,36,5
paper1492,Data/paper1492/content.txt,8,0,7,3,22,4
paper1493,Data/paper1493/content.txt,5,3,7,3,23,8
paper1494,Data/paper1494/content.txt,7,1,7,6,44,16
paper1495,Data/paper1495/content.txt,8,0,7,4,31,10
paper1496,Data/paper1496/content.txt,6,2,7,2,27,8
paper1497,Data/paper1497/content.txt,5,3,7,2,31,9
paper1498,Data/paper1498/content.txt,8,0,6,3,27,15
paper1499,Data/paper1499/content.txt,7,1,7,3,30,6
paper150,Data/paper150/content.txt,6,2,6,3,20,5
paper1500,Data/paper1500/content.txt,8,0,8,4,27,11
paper1501,Data/paper1501/content.txt,7,1,7,3,28,7
paper1502,Data/paper1502/content.txt,0,8,8,0,136,56
paper1503,Data/paper1503/content.txt,8,0,7,4,32,15
paper1504,Data/paper1504/content.txt,0,8,8,0,96,48
paper1505,Data/paper1505/content.txt,5,3,7,2,31,17
paper1506,Data/paper1506/content.txt,6,2,7,4,23,3
paper1507,Data/paper1507/content.txt,7,1,8,7,31,8
paper1508,Data/paper1508/content.txt,7,1,7,3,32,7
paper1509,Data/paper1509/content.txt,8,0,7,3,33,13
paper151,Data/paper151/content.txt,7,1,7,3,29,13
paper1510,Data/paper1510/content.txt,8,0,7,2,28,7
paper1511,Data/paper1511/content.txt,7,1,7,4,33,5
paper1512,Data/paper1512/content.txt,7,1,7,2,27,7
paper1513,Data/paper1513/content.txt,6,2,8,4,31,10
paper1514,Data/paper1514/content.txt,6,2,7,2,24,5
paper1515,Data/paper1515/content.txt,6,2,8,4,28,9
paper1516,Data/paper1516/content.txt,6,2,7,3,24,11
paper1517,Data/paper1517/content.txt,8,0,7,5,25,7
paper1518,Data/paper1518/content.txt,6,2,7,0,28,10
paper1519,Data/paper1519/content.txt,6,2,7,3,39,16
paper152,Data/paper152/content.txt,6,2,7,6,25,10
paper1520,Data/paper1520/content.txt,6,2,7,2,26,10
paper1521,Data/paper1521/content.txt,6,2,7,2,27,11
paper1522,Data/paper1522/content.txt,8,0,7,3,46,16
paper1523,Data/paper1523/content.txt,6,2,7,3,31,9
paper1524,Data/paper1524/content.txt,6,2,7,3,25,10
paper1525,Data/paper1525/content.txt,7,1,8,3,38,11
paper1526,Data/paper1526/content.txt,7,1,8,2,36,16
paper1527,Data/paper1527/content.txt,8,0,7,5,28,12
paper1528,Data/paper1528/content.txt,5,3,7,0,26,11
paper1529,Data/paper1529/content.txt,8,0,7,3,25,10
paper153,Data/paper153/content.txt,7,1,7,4,34,13
paper1530,Data/paper1530/content.txt,7,1,8,5,29,8
paper1531,Data/paper1531/content.txt,7,1,6,2,34,10
paper1532,Data/paper1532/content.txt,7,1,7,3,29,12
paper1533,Data/paper1533/content.txt,6,2,6,3,28,6
paper1534,Data/paper1534/content.txt,7,1,7,1,24,6
paper1535,Data/paper1535/content.txt,7,1,7,2,21,7
paper1536,Data/paper1536/content.txt,6,2,7,2,28,12
paper1537,Data/paper1537/content.txt,7,1,7,4,23,7
paper1538,Data/paper1538/content.txt,7,1,7,5,22,8
paper1539,Data/paper1539/content.txt,6,2,7,6,20,10
paper154,Data/paper154/content.txt,7,1,8,3,25,9
paper1540,Data/paper1540/content.txt,8,0,7,3,28,11
paper1541,Data/paper1541/content.txt,5,3,7,1,21,7
paper1542,Data/paper1542/content.txt,6,2,8,1,31,12
paper1543,Data/paper1543/content.txt,7,1,8,4,34,11
paper1544,Data/paper1544/content.txt,7,1,7,4,28,15
paper1545,Data/paper1545/content.txt,8,0,7,2,34,11
paper1546,Data/paper1546/content.txt,6,2,7,1,25,14
paper1547,Data/paper1547/content.txt,8,0,7,6,27,7
paper1548,Data/paper1548/content.txt,7,1,7,2,28,14
paper1549,Data/paper1549/content.txt,8,0,7,4,33,9
paper155,Data/paper155/content.txt,7,1,7,5,32,12
paper1550,Data/paper1550/content.txt,6,2,7,0,24,8
paper1551,Data/paper1551/content.txt,5,3,7,1,22,12
paper1552,Data/paper1552/content.txt,6,2,7,5,21,13
paper1553,Data/paper1553/content.txt,8,0,7,1,28,5
paper1554,Data/paper1554/content.txt,7,1,7,4,30,16
paper1555,Data/paper1555/content.txt,7,1,7,3,30,14
paper1556,Data/paper1556/content.txt,8,0,7,5,33,15
paper1557,Data/paper1557/content.txt,8,0,7,3,38,15
paper1558,Data/paper1558/content.txt,7,1,6,1,23,18
paper1559,Data/paper1559/content.txt,7,1,7,3,32,15
paper156,Data/paper156/content.txt,5,3,7,3,26,9
paper1560,Data/paper1560/content.txt,8,0,8,4,40,20
paper1561,Data/paper1561/content.txt,6,2,7,7,22,8
paper1562,Data/paper1562/content.txt,7,1,7,7,24,14
paper1563,Data/paper1563/content.txt,7,1,7,3,26,14
paper1564,Data/paper1564/content.txt,7,1,6,4,23,6
paper1565,Data/paper1565/content.txt,6,2,6,3,18,7
paper1566,Data/paper1566/content.txt,8,0,7,7,21,8
paper1567,Data/paper1567/content.txt,7,1,6,5,24,9
paper1568,Data/paper1568/content.txt,7,1,7,6,19,12
paper1569,Data/paper1569/content.txt,7,1,7,4,28,14
paper157,Data/paper157/content.txt,7,1,7,4,31,8
paper1570,Data/paper1570/content.txt,7,1,7,6,25,15
paper1571,Data/paper1571/content.txt,7,1,7,5,25,10
paper1572,Data/paper1572/content.txt,7,1,7,2,22,10
paper1573,Data/paper1573/content.txt,7,1,7,6,20,13
paper1574,Data/paper1574/content.txt,7,1,7,3,18,9
paper1575,Data/paper1575/content.txt,7,1,7,3,33,20
paper1576,Data/paper1576/content.txt,5,3,7,1,23,11
paper1577,Data/paper1577/content.txt,8,0,8,4,25,11
paper1578,Data/paper1578/content.txt,8,0,7,4,33,21
paper1579,Data/paper1579/content.txt,7,1,7,4,23,14
paper158,Data/paper158/content.txt,6,2,5,0,16,5
paper1580,Data/paper1580/content.txt,7,1,7,2,21,7
paper1581,Data/paper1581/content.txt,7,1,7,4,23,11
paper1582,Data/paper1582/content.txt,8,0,7,2,25,11
paper1583,Data/paper1583/content.txt,7,1,7,3,23,9
paper1584,Data/paper1584/content.txt,7,1,7,5,22,6
paper1585,Data/paper1585/content.txt,6,2,7,4,20,7
paper1586,Data/paper1586/content.txt,8,0,7,4,25,5
paper1587,Data/paper1587/content.txt,5,3,7,2,21,5
paper1588,Data/paper1588/content.txt,8,0,7,5,24,8
paper1589,Data/paper1589/content.txt,8,0,7,3,32,15
paper159,Data/paper159/content.txt,7,1,7,2,21,7
paper1590,Data/paper1590/content.txt,7,1,7,4,39,9
paper1591,Data/paper1591/content.txt,7,1,7,2,24,13
paper1592,Data/paper1592/content.txt,0,8,8,0,232,113
paper1593,Data/paper1593/content.txt,6,2,7,2,26,13
paper1594,Data/paper1594/content.txt,8,0,7,0,23,7
paper1595,Data/paper1595/content.txt,8,0,6,1,21,7
paper1596,Data/paper1596/content.txt,6,2,7,2,25,13
paper1597,Data/paper1597/content.txt,7,1,7,4,22,12
paper1598,Data/paper1598/content.txt,7,1,7,2,26,16
paper1599,Data/paper1599/content.txt,6,2,7,5,21,4
paper16,Data/paper16/content.txt,6,2,6,3,28,18
paper160,Data/paper160/content.txt,7,1,8,6,29,6
paper1600,Data/paper1600/content.txt,8,0,7,4,28,10
paper1601,Data/paper1601/content.txt,8,0,7,1,28,15
paper1602,Data/paper1602/content.txt,7,1,7,2,24,7
paper1603,Data/paper1603/content.txt,6,2,7,3,28,10
paper1604,Data/paper1604/content.txt,6,2,7,2,24,6
paper1605,Data/paper1605/content.txt,6,2,7,1,22,8
paper1606,Data/paper1606/content.txt,8,0,7,5,38,15
paper1607,Data/paper1607/content.txt,7,1,7,6,21,9
paper1608,Data/paper1608/content.txt,7,1,7,3,30,13
paper1609,Data/paper1609/content.txt,7,1,7,5,34,10
paper161,Data/paper161/content.txt,6,2,7,2,32,12
paper1610,Data/paper1610/content.txt,8,0,8,4,48,10
paper1611,Data/paper1611/content.txt,6,2,7,6,31,11
paper1612,Data/paper1612/content.txt,8,0,7,4,33,15
paper1613,Data/paper1613/content.txt,6,2,7,3,37,17
paper1614,Data/paper1614/content.txt,8,0,7,3,28,8
paper1615,Data/paper1615/content.txt,6,2,6,3,26,6
paper1616,Data/paper1616/content.txt,5,3,7,0,27,5
paper1617,Data/paper1617/content.txt,7,1,7,2,24,11
paper1618,Data/paper1618/content.txt,7,1,7,3,29,6
paper1619,Data/paper1619/content.txt,7,1,7,2,27,9
paper162,Data/paper162/content.txt,7,1,6,6,21,10
paper1620,Data/paper1620/content.txt,8,0,7,5,31,9
paper1621,Data/paper1621/content.txt,8,0,7,3,30,11
paper1622,Data/paper1622/content.txt,7,1,7,4,37,8
paper1623,Data/paper1623/content.txt,8,0,7,1,29,8
paper1624,Data/paper1624/content.txt,8,0,7,5,33,15
paper1625,Data/paper1625/content.txt,4,4,6,2,26,8
paper1626,Data/paper1626/content.txt,7,1,7,4,28,11
paper1627,Data/paper1627/content.txt,7,1,7,3,25,8
paper1628,Data/paper1628/content.txt,5,3,7,2,25,2
paper1629,Data/paper1629/content.txt,7,1,7,3,32,4
paper163,Data/paper163/content.txt,7,1,7,4,33,9
paper1630,Data/paper1630/content.txt,7,1,7,4,33,19
paper1631,Data/paper1631/content.txt,8,0,7,2,26,15
paper1632,Data/paper1632/content.txt,7,1,7,4,29,15
paper1633,Data/paper1633/content.txt,6,2,7,2,28,13
paper1634,Data/paper1634/content.txt,8,0,7,5,38,11
paper1635,Data/paper1635/content.txt,7,1,7,6,27,8
paper1636,Data/paper1636/content.txt,7,1,7,3,32,13
paper1637,Data/paper1637/content.txt,8,0,7,3,34,17
paper1638,Data/paper1638/content.txt,8,0,7,4,32,6
paper1639,Data/paper1639/content.txt,6,2,7,3,28,13
paper164,Data/paper164/content.txt,6,2,7,3,26,9
paper1640,Data/paper1640/content.txt,7,1,7,4,31,11
paper1641,Data/paper1641/content.txt,6,2,7,5,25,8
paper1642,Data/paper1642/content.txt,0,8,8,0,176,81
paper1643,Data/paper1643/content.txt,7,1,7,3,26,12
paper1644,Data/paper1644/content.txt,6,2,7,1,23,7
paper1645,Data/paper1645/content.txt,7,1,7,4,28,8
paper1646,Data/paper1646/content.txt,8,0,8,3,33,8
paper1647,Data/paper1647/content.txt,7,1,7,3,25,10
paper1648,Data/paper1648/content.txt,7,1,7,4,23,9
paper1649,Data/paper1649/content.txt,8,0,8,4,30,10
paper165,Data/paper165/content.txt,7,1,7,3,31,12
paper1650,Data/paper1650/content.txt,8,0,7,6,31,8
paper1651,Data/paper1651/content.txt,8,0,7,5,33,13
paper1652,Data/paper1652/content.txt,7,1,7,3,40,16
paper1653,Data/paper1653/content.txt,8,0,7,1,23,11
paper1654,Data/paper1654/content.txt,5,3,7,5,22,9
paper1655,Data/paper1655/content.txt,8,0,7,3,31,12
paper1656,Data/paper1656/content.txt,7,1,7,1,27,14
paper1657,Data/paper1657/content.txt,8,0,7,7,28,14
paper1658,Data/paper1658/content.txt,7,1,6,4,23,9
paper1659,Data/paper1659/content.txt,7,1,7,4,17,9
paper166,Data/paper166/content.txt,7,1,7,2,28,11
paper1660,Data/paper1660/content.txt,7,1,7,3,22,8
paper1661,Data/paper1661/content.txt,6,2,7,3,29,10
paper1662,Data/paper1662/content.txt,7,1,7,6,33,10
paper1663,Data/paper1663/content.txt,7,1,7,5,36,9
paper1664,Data/paper1664/content.txt,8,0,7,3,27,8
paper1665,Data/paper1665/content.txt,7,1,7,4,27,8
paper1666,Data/paper1666/content.txt,7,1,7,3,32,15
paper1667,Data/paper1667/content.txt,7,1,7,5,31,6
paper1668,Data/paper1668/content.txt,7,1,7,4,32,14
paper1669,Data/paper1669/content.txt,5,3,7,0,27,10
paper167,Data/paper167/content.txt,7,1,7,1,28,9
paper1670,Data/paper1670/content.txt,6,2,7,3,29,11
paper1671,Data/paper1671/content.txt,8,0,7,7,27,12
paper1672,Data/paper1672/content.txt,5,3,7,2,24,11
paper1673,Data/paper1673/content.txt,6,2,7,4,30,12
paper1674,Data/paper1674/content.txt,8,0,7,2,33,9
paper1675,Data/paper1675/content.txt,7,1,7,4,32,14
paper1676,Data/paper1676/content.txt,8,0,7,6,24,8
paper1677,Data/paper1677/content.txt,6,2,7,1,26,12
paper1678,Data/paper1678/content.txt,8,0,7,4,22,8
paper1679,Data/paper1679/content.txt,7,1,7,6,24,9
paper168,Data/paper168/content.txt,5,3,6,2,25,5
paper1680,Data/paper1680/content.txt,6,2,7,2,26,5
paper1681,Data/paper1681/content.txt,8,0,7,4,36,19
paper1682,Data/paper1682/content.txt,8,0,7,6,27,11
paper1683,Data/paper1683/content.txt,7,1,7,5,29,6
paper1684,Data/paper1684/content.txt,7,1,7,5,28,13
paper1685,Data/paper1685/content.txt,8,0,7,5,26,11
paper1686,Data/paper1686/content.txt,8,0,7,5,25,9
paper1687,Data/paper1687/content.txt,7,1,7,3,40,17
paper1688,Data/paper1688/content.txt,5,3,8,5,33,13
paper1689,Data/paper1689/content.txt,7,1,7,3,26,10
paper169,Data/paper169/content.txt,7,1,6,3,24,9
paper1690,Data/paper1690/content.txt,8,0,7,3,26,12
paper1691,Data/paper1691/content.txt,8,0,7,5,30,8
paper1692,Data/paper1692/content.txt,8,0,6,3,21,12
paper1693,Data/paper1693/content.txt,8,0,7,4,20,7
paper1694,Data/paper1694/content.txt,7,1,7,5,26,12
paper1695,Data/paper1695/content.txt,8,0,7,4,30,14
paper1696,Data/paper1696/content.txt,8,0,7,5,30,10
paper1697,Data/paper1697/content.txt,8,0,7,6,30,8
paper1698,Data/paper1698/content.txt,8,0,7,4,36,14
paper1699,Data/paper1699/content.txt,6,2,7,4,22,12
paper17,Data/paper17/content.txt,7,1,7,3,39,14
paper170,Data/paper170/content.txt,5,3,6,2,22,7
paper1700,Data/paper1700/content.txt,7,1,7,3,21,4
paper1701,Data/paper1701/content.txt,7,1,7,4,26,12
paper1702,Data/paper1702/content.txt,7,1,7,4,24,11
paper1703,Data/paper1703/content.txt,6,2,8,5,24,9
paper1704,Data/paper1704/content.txt,5,3,7,4,23,9
paper1705,Data/paper1705/content.txt,7,1,7,4,21,8
paper1706,Data/paper1706/content.txt,7,1,7,2,28,11
paper1707,Data/paper1707/content.txt,8,0,7,6,28,13
paper1708,Data/paper1708/content.txt,7,1,7,1,22,10
paper1709,Data/paper1709/content.txt,6,2,7,4,25,8
paper171,Data/paper171/content.txt,6,2,7,1,27,8
paper1710,Data/paper1710/content.txt,7,1,7,1,21,9
paper1711,Data/paper1711/content.txt,7,1,7,4,31,14
paper1712,Data/paper1712/content.txt,4,4,7,3,38,16
paper1713,Data/paper1713/content.txt,7,1,7,3,27,14
paper1714,Data/paper1714/content.txt,7,1,8,3,23,5
paper1715,Data/paper1715/content.txt,6,2,7,3,34,23
paper1716,Data/paper1716/content.txt,6,2,7,4,25,10
paper1717,Data/paper1717/content.txt,6,2,7,2,25,8
paper1718,Data/paper1718/content.txt,7,1,7,3,24,11
paper1719,Data/paper1719/content.txt,7,1,6,1,35,19
paper172,Data/paper172/content.txt,7,1,7,5,20,4
paper1720,Data/paper1720/content.txt,8,0,8,2,32,15
paper1721,Data/paper1721/content.txt,8,0,7,3,35,13
paper1722,Data/paper1722/content.txt,7,1,7,6,28,10
paper1723,Data/paper1723/content.txt,7,1,7,2,23,12
paper1724,Data/paper1724/content.txt,7,1,6,3,23,6
paper1725,Data/paper1725/content.txt,8,0,7,4,27,13
paper1727,Data/paper1727/content.txt,6,2,7,3,25,7
paper1728,Data/paper1728/content.txt,6,2,7,3,30,17
paper173,Data/paper173/content.txt,6,2,7,2,34,11
paper1731,Data/paper1731/content.txt,8,0,6,2,26,11
paper1732,Data/paper1732/content.txt,6,2,7,5,24,5
paper1733,Data/paper1733/content.txt,7,1,7,4,25,10
paper1734,Data/paper1734/content.txt,8,0,7,6,25,10
paper1735,Data/paper1735/content.txt,6,2,7,4,23,8
paper1736,Data/paper1736/content.txt,8,0,6,4,28,13
paper1737,Data/paper1737/content.txt,6,2,7,4,32,22
paper1738,Data/paper1738/content.txt,5,3,7,0,27,10
paper1739,Data/paper1739/content.txt,7,1,7,2,29,10
paper174,Data/paper174/content.txt,6,2,8,4,26,8
paper1740,Data/paper1740/content.txt,6,2,7,2,26,12
paper1741,Data/paper1741/content.txt,7,1,6,2,32,8
paper1742,Data/paper1742/content.txt,6,2,7,3,21,11
paper1743,Data/paper1743/content.txt,7,1,7,4,27,15
paper1744,Data/paper1744/content.txt,8,0,8,2,25,4
paper1745,Data/paper1745/content.txt,5,3,7,4,25,4
paper1746,Data/paper1746/content.txt,5,3,7,5,25,14
paper1747,Data/paper1747/content.txt,7,1,8,6,28,9
paper1748,Data/paper1748/content.txt,7,1,8,4,26,6
paper1749,Data/paper1749/content.txt,6,2,5,1,40,16
paper175,Data/paper175/content.txt,6,2,7,2,34,9
paper1750,Data/paper1750/content.txt,8,0,7,3,27,7
paper1751,Data/paper1751/content.txt,6,2,7,1,28,9
paper1752,Data/paper1752/content.txt,6,2,7,1,29,10
paper1753,Data/paper1753/content.txt,6,2,7,4,33,8
paper1754,Data/paper1754/content.txt,5,3,7,1,25,9
paper1755,Data/paper1755/content.txt,8,0,7,4,43,17
paper1756,Data/paper1756/content.txt,6,2,7,3,34,16
paper1757,Data/paper1757/content.txt,7,1,7,3,25,6
paper1758,Data/paper1758/content.txt,8,0,8,5,39,13
paper1759,Data/paper1759/content.txt,6,2,7,3,31,4
paper176,Data/paper176/content.txt,6,2,8,1,28,10
paper1760,Data/paper1760/content.txt,7,1,7,2,28,12
paper1761,Data/paper1761/content.txt,6,2,7,2,33,8
paper1762,Data/paper1762/content.txt,6,2,8,2,29,13
paper1763,Data/paper1763/content.txt,6,2,7,0,28,10
paper1764,Data/paper1764/content.txt,6,2,7,3,26,9
paper1765,Data/paper1765/content.txt,7,1,7,3,29,7
paper1766,Data/paper1766/content.txt,7,1,7,5,28,9
paper1767,Data/paper1767/content.txt,5,3,7,4,29,4
paper1768,Data/paper1768/content.txt,6,2,6,4,26,8
paper1769,Data/paper1769/content.txt,7,1,7,2,29,9
paper177,Data/paper177/content.txt,7,1,7,5,28,7
paper1770,Data/paper1770/content.txt,5,3,7,0,26,7
paper1771,Data/paper1771/content.txt,7,1,8,2,30,15
paper1772,Data/paper1772/content.txt,7,1,7,1,33,14
paper1773,Data/paper1773/content.txt,7,1,7,1,30,11
paper1774,Data/paper1774/content.txt,0,8,8,0,56,40
paper1775,Data/paper1775/content.txt,0,8,8,0,56,32
paper1776,Data/paper1776/content.txt,6,2,7,6,31,12
paper1777,Data/paper1777/content.txt,5,3,8,4,27,8
paper1778,Data/paper1778/content.txt,5,3,7,3,27,11
paper1779,Data/paper1779/content.txt,6,2,7,0,28,7
paper178,Data/paper178/content.txt,7,1,7,1,31,9
paper1780,Data/paper1780/content.txt,7,1,7,3,34,11
paper1781,Data/paper1781/content.txt,7,1,7,4,30,12
paper1782,Data/paper1782/content.txt,7,1,7,4,31,8
paper1783,Data/paper1783/content.txt,8,0,8,6,30,13
paper1784,Data/paper1784/content.txt,7,1,7,3,29,10
paper1785,Data/paper1785/content.txt,6,2,7,2,25,8
paper1786,Data/paper1786/content.txt,7,1,7,4,29,8
paper1787,Data/paper1787/content.txt,0,8,8,0,48,32
paper1788,Data/paper1788/content.txt,7,1,7,2,30,9
paper1789,Data/paper1789/content.txt,7,1,7,5,26,10
paper179,Data/paper179/content.txt,6,2,6,4,29,11
paper1790,Data/paper1790/content.txt,8,0,7,4,39,9
paper1791,Data/paper1791/content.txt,8,0,7,5,31,8
paper1792,Data/paper1792/content.txt,6,2,7,3,28,9
paper1793,Data/paper1793/content.txt,5,3,7,4,34,10
paper1794,Data/paper1794/content.txt,6,2,8,5,25,7
paper1795,Data/paper1795/content.txt,8,0,7,2,31,15
paper1796,Data/paper1796/content.txt,5,3,7,2,31,10
paper1797,Data/paper1797/content.txt,6,2,8,4,23,6
paper1798,Data/paper1798/content.txt,7,1,7,6,31,14
paper1799,Data/paper1799/content.txt,8,0,7,4,30,10
paper18,Data/paper18/content.txt,7,1,6,3,24,13
paper180,Data/paper180/content.txt,6,2,7,2,36,9
paper1800,Data/paper1800/content.txt,8,0,8,6,28,9
paper1801,Data/paper1801/content.txt,5,3,7,2,25,8
paper1802,Data/paper1802/content.txt,8,0,7,5,24,11
paper1803,Data/paper1803/content.txt,0,8,8,0,160,48
paper1804,Data/paper1804/content.txt,7,1,7,2,27,9
paper1805,Data/paper1805/content.txt,6,2,7,1,37,11
paper1806,Data/paper1806/content.txt,7,1,7,2,34,13
paper1807,Data/paper1807/content.txt,7,1,7,2,29,12
paper1808,Data/paper1808/content.txt,5,3,7,3,30,8
paper1809,Data/paper1809/content.txt,7,1,7,2,22,10
paper181,Data/paper181/content.txt,6,2,6,3,21,5
paper1810,Data/paper1810/content.txt,5,3,7,4,33,17
paper1811,Data/paper1811/content.txt,4,4,7,1,29,8
paper1812,Data/paper1812/content.txt,8,0,7,4,30,10
paper1813,Data/paper1813/content.txt,7,1,7,2,33,15
paper1814,Data/paper1814/content.txt,7,1,7,5,28,17
paper1815,Data/paper1815/content.txt,7,1,7,3,34,19
paper1816,Data/paper1816/content.txt,6,2,7,3,31,12
paper1817,Data/paper1817/content.txt,8,0,7,6,32,17
paper1818,Data/paper1818/content.txt,8,0,7,3,32,13
paper1819,Data/paper1819/content.txt,6,2,7,2,28,12
paper182,Data/paper182/content.txt,8,0,7,3,36,10
paper1820,Data/paper1820/content.txt,7,1,7,4,35,17
paper1821,Data/paper1821/content.txt,7,1,7,5,27,5
paper1822,Data/paper1822/content.txt,5,3,7,2,34,5
paper1823,Data/paper1823/content.txt,6,2,7,2,28,13
paper1824,Data/paper1824/content.txt,6,2,5,2,18,5
paper1825,Data/paper1825/content.txt,8,0,0,0,0,0
paper1826,Data/paper1826/content.txt,6,2,7,2,26,7
paper1827,Data/paper1827/content.txt,7,1,7,3,28,7
paper1828,Data/paper1828/content.txt,7,1,8,5,33,9
paper1829,Data/paper1829/content.txt,8,0,7,5,31,14
paper183,Data/paper183/content.txt,6,2,6,0,21,4
paper1830,Data/paper1830/content.txt,8,0,7,4,33,10
paper1831,Data/paper1831/content.txt,8,0,7,3,34,10
paper1832,Data/paper1832/content.txt,7,1,7,2,33,23
paper1833,Data/paper1833/content.txt,6,2,7,5,24,10
paper1834,Data/paper1834/content.txt,8,0,7,3,29,5
paper1835,Data/paper1835/content.txt,0,8,8,0,40,40
paper1836,Data/paper1836/content.txt,8,0,7,3,42,21
paper1837,Data/paper1837/content.txt,0,8,8,0,112,72
paper1838,Data/paper1838/content.txt,5,3,7,3,37,10
paper1839,Data/paper1839/content.txt,7,1,7,4,36,17
paper184,Data/paper184/content.txt,6,2,7,3,29,7
paper1840,Data/paper1840/content.txt,8,0,7,3,23,4
paper1841,Data/paper1841/content.txt,7,1,7,5,28,11
paper1842,Data/paper1842/content.txt,8,0,7,5,19,6
paper1843,Data/paper1843/content.txt,0,8,8,0,160,80
paper1844,Data/paper1844/content.txt,8,0,7,3,29,11
paper1845,Data/paper1845/content.txt,0,8,8,0,48,24
paper1846,Data/paper1846/content.txt,6,2,7,3,28,4
paper1847,Data/paper1847/content.txt,7,1,7,2,27,11
paper1848,Data/paper1848/content.txt,8,0,7,1,36,7
paper1849,Data/paper1849/content.txt,0,8,8,0,152,56
paper185,Data/paper185/content.txt,5,3,7,3,31,11
paper1850,Data/paper1850/content.txt,6,2,7,1,24,9
paper1851,Data/paper1851/content.txt,0,8,8,0,56,32
paper1852,Data/paper1852/content.txt,6,2,7,3,35,9
paper1853,Data/paper1853/content.txt,7,1,7,2,27,8
paper1854,Data/paper1854/content.txt,7,1,7,1,28,9
paper1855,Data/paper1855/content.txt,8,0,7,4,32,9
paper1856,Data/paper1856/content.txt,0,8,8,0,134,38
paper1857,Data/paper1857/content.txt,6,2,8,4,29,12
paper1858,Data/paper1858/content.txt,8,0,8,3,31,18
paper1859,Data/paper1859/content.txt,7,1,7,5,35,13
paper186,Data/paper186/content.txt,7,1,7,3,23,9
