paper_id,agent,path,value,evidence
paper1764,summary,summary.summary,"The paper reports the successful atomic layer deposition of lithium nitride (Li3N) and lithium carbonate (Li2CO3) using lithium silylamide (LiN(SiMe3)2) as a precursor. The study demonstrates self-limiting growth for both materials and explores the effects of deposition temperature on film properties. The growth rates for Li3N and Li2CO3 are 0.95 Å/cycle and 0.35 Å/cycle, respectively. The crystalline state of Li3N varies with temperature, while Li2CO3 is crystalline and highly oriented. The work also highlights the importance of buffer layers for Li3N deposition and the potential of silylamides as precursors for nitride growth.","Lithium silylamide, LiN(SiMe3)2, has been explored as precursor for the successful deposition of thin films of lithium nitride, Li3N, and of lithium carbonate, Li2CO3, by atomic layer deposition. The growth rate of Li3N is 0.95 A˚ cycle21. The Li2CO3 is well crystalline and highly oriented with (002) parallel to the substrate as deposited. The growth rate of Li2CO3 is 0.35 A˚ cycle21. A geometrical model has been applied to rationalise the observed growth rates. This is the first example of deposition of nitrides using silylamides, and the first route towards lithium nitride by ALD."
paper1764,deposition_conditions,deposition_conditions.pressure,Not explicitly mentioned,"The pulse and purge parameters were optimized at a deposition temperature of 186 uC, resulting in an LiN(SiMe3)2 pulse of 4 s and an H2O pulse of 0.25 s in order to obtain surface limited growth. The pulse parameters were optimized at 167 uC using 200 cycles of a 5 s LiN(SiMe3)2 pulse and a 5 s NH3 pulse."
paper1764,reaction_conditions,reaction_conditions.reaction_equations[0],LiN(SiMe3)2 + H2O → Li2CO3,Reactions of LiN(SiMe3)2 with H2O resulted in films with uncontrolled growth and large gradients. The uncontrolled growth is likely caused by a reservoir effect where the bulk of the film absorbs water providing a large supply of hydroxide groups in addition to the self limiting surface reaction. The suggested wide ALD window from the thermal decomposition experiments was indeed observed experimentally.
paper1764,reaction_conditions,reaction_conditions.reaction_equations[1],LiN(SiMe3)2 + NH3 → Li3N,Reactions of LiN(SiMe3)2 with H2O resulted in films with uncontrolled growth and large gradients. The uncontrolled growth is likely caused by a reservoir effect where the bulk of the film absorbs water providing a large supply of hydroxide groups in addition to the self limiting surface reaction. The suggested wide ALD window from the thermal decomposition experiments was indeed observed experimentally.
paper1764,reaction_conditions,reaction_conditions.surface_mechanism_description,The surface mechanism involves the reaction of LiN(SiMe3)2 with H2O to form Li2CO3 and with NH3 to form Li3N. The growth is self-limiting due to the surface reactions and the formation of a stable layer.,Reactions of LiN(SiMe3)2 with H2O resulted in films with uncontrolled growth and large gradients. The uncontrolled growth is likely caused by a reservoir effect where the bulk of the film absorbs water providing a large supply of hydroxide groups in addition to the self limiting surface reaction. The suggested wide ALD window from the thermal decomposition experiments was indeed observed experimentally.
paper1764,substrate_info,substrate_info.substrate_material,"Soda-lime glass, titanium plates, single crystal Si(100) wafers","Thin films were deposited on soda-lime glass, polished titanium plates and 2.5 6 2.5 cm2 single crystal Si(100) wafers polished for epitaxial growth, with native oxide. The deposition of Li3N was facilitated by first depositing a 5 nm adhesion layer of MoNx prior to the Li–N growth."
paper1764,substrate_info,substrate_info.pretreatment,"Polished for epitaxial growth, native oxide","Thin films were deposited on soda-lime glass, polished titanium plates and 2.5 6 2.5 cm2 single crystal Si(100) wafers polished for epitaxial growth, with native oxide. The deposition of Li3N was facilitated by first depositing a 5 nm adhesion layer of MoNx prior to the Li–N growth."
paper1764,film_properties,film_properties.surface_roughness_nm,12–48,70 nm thick films of Li2CO3 were obtained on polished titanium substrates after 2000 deposition cycles. The density as measured by XRR of 2.01 g cm-3 compared to a theoretical density of 2.10 g cm-3. The RMS roughness is measured to 12 and 48 nm respectively.
paper1764,film_properties,film_properties.crystal_phase,Amorphous to a-Li3N and b-Li3N,70 nm thick films of Li2CO3 were obtained on polished titanium substrates after 2000 deposition cycles. The density as measured by XRR of 2.01 g cm-3 compared to a theoretical density of 2.10 g cm-3. The RMS roughness is measured to 12 and 48 nm respectively.
paper1768,summary,summary.summary,"Luminescent europium titanate thin films were deposited by atomic layer deposition (ALD) with control of stoichiometry from pure TiO2 to pure Eu2O3. The luminescent properties were characterized, and the highest luminescence efficiency was observed for amorphous films.","Luminescent europium titanium oxides (Eu xTiyOz) have been deposited as thin films by atomic layer deposition (ALD) in the temperature range 225 to 375 /C14 C with control of the stoichiometry from pure TiO2 to pure Eu2O3, and their luminescent properties have been characterized."
paper1776,summary,summary.temperature_range,"225 to 375 °C for sodium, 250 to 300 °C for potassium","The paper discusses the successful ALD of sodium and potassium oxides using various precursors, including sodium and potassium tert-butoxides, and reports the crystal structures of NaO tBu and KOtBu. It also mentions the temperature ranges for deposition and the self-limiting growth observed."
paper1776,summary,summary.summary,"The paper reports the successful atomic layer deposition of sodium and potassium oxides using precursors such as sodium and potassium tert-butoxides, sodium trimethylsilanolate, and potassium hexamethyldisilazide. The study demonstrates the feasibility of ALD for depositing thin films of these oxides, with self-limiting growth observed at specific temperatures. The crystal structures of NaO tBu and KOtBu were determined, and the films showed controlled stoichiometry. The work highlights the potential of ALD for alkali metal oxide thin films.","The paper discusses the successful ALD of sodium and potassium oxides using various precursors, including sodium and potassium tert-butoxides, and reports the crystal structures of NaO tBu and KOtBu. It also mentions the temperature ranges for deposition and the self-limiting growth observed."
paper1776,target_material,target_material.target_material.material_class,alkali metal oxides,"The paper discusses the atomic layer deposition of sodium and potassium oxides, indicating that these are the primary materials being deposited."
paper1776,deposition_conditions,deposition_conditions.pressure,not specified,"The paper states that the deposition temperature was set to 250 °C, with a precursor pulse time of 0.5 s, coreactant pulse time of 0.25 s, and purge time of 0.75 s. The reactor types used were Beneq TFS-500 and ASM F-120 Sat."
paper1776,reaction_conditions,reaction_conditions.surface_mechanism_description,"The growth with water is governed by stability of hydroxyl groups on the surface, and the ozone process is governed by the packing density of precursors on the surface.","The paper describes the reaction equations used for the ALD process, including the use of water and ozone as coreactants. It also mentions the role of hydroxyl groups and carbonates in the surface mechanism."
paper1776,substrate_info,substrate_info.substrate_orientation,not specified,"The paper states that all films were deposited on Si(100) wafers, but no specific pretreatment or surface functionalization details are provided."
paper1776,substrate_info,substrate_info.pretreatment,not specified,"The paper states that all films were deposited on Si(100) wafers, but no specific pretreatment or surface functionalization details are provided."
paper1776,substrate_info,substrate_info.surface_functionalization,not specified,"The paper states that all films were deposited on Si(100) wafers, but no specific pretreatment or surface functionalization details are provided."
paper1776,film_properties,film_properties.crystal_phase,"amorphous for potassium silicates, hexamer and tetramer structures for NaO tBu and KOtBu","The paper reports a thickness variation of ca. 4% over an 8″ wafer and mentions the refractive index varies with composition. The crystal structures of NaO tBu and KOtBu were determined, and the potassium silicates were found to be amorphous."
paper1783,summary,summary.process_type,plasma enhanced atomic layer deposition (PE-ALD),"Amorphous Ga2O3 thin films were grown on SiO2/Si substrates using Ga(TMHD)3 as a gallium source and O2 plasma as a reactant. The films exhibited a constant growth rate of 0.1 Å per cycle over a broad temperature range. Post-deposition annealing in He transformed the films into monoclinic b-Ga2O3. The films showed high transparency, a band gap of 4.95 eV, and a refractive index of 1.84. The process was confirmed to be conformal, suitable for nanostructured substrates."
paper1783,reaction_conditions,reaction_conditions.reaction_equations[0],Ga(TMHD)3 + O2 plasma -> Ga2O3,"The surface reaction kinetics of adsorbed metal b-diketonate precursors with O radicals has been studied. The incoming Ga(TMHD)3 molecules are expected to adsorb non-dissociatively on the surface during the precursor pulse. In the subsequent O2 plasma pulse, O radicals will react with the organic b-diketonate ligands, likely leading to the formation of non-volatile metal oxide and volatile CO and CO2."
paper1783,reaction_conditions,reaction_conditions.surface_mechanism_description,"The incoming Ga(TMHD)3 molecules adsorb non-dissociatively on the surface during the precursor pulse. In the subsequent O2 plasma pulse, O radicals react with the organic b-diketonate ligands, leading to the formation of non-volatile metal oxide and volatile CO and CO2.","The surface reaction kinetics of adsorbed metal b-diketonate precursors with O radicals has been studied. The incoming Ga(TMHD)3 molecules are expected to adsorb non-dissociatively on the surface during the precursor pulse. In the subsequent O2 plasma pulse, O radicals will react with the organic b-diketonate ligands, likely leading to the formation of non-volatile metal oxide and volatile CO and CO2."
paper1783,characterization,characterization.characterization_methods[4],X-ray reflectivity (XRR),XPS analysis revealed stoichiometric Ga2O3 thin films. Spectroscopic ellipsometry was used to determine the refractive index. AFM analysis showed surface roughness. XRD measurements confirmed the crystal phase. XRR and XRF were used for thickness and composition analysis. QMS was used to analyze reaction products.
paper1783,characterization,characterization.characterization_methods[5],X-ray fluorescence (XRF),XPS analysis revealed stoichiometric Ga2O3 thin films. Spectroscopic ellipsometry was used to determine the refractive index. AFM analysis showed surface roughness. XRD measurements confirmed the crystal phase. XRR and XRF were used for thickness and composition analysis. QMS was used to analyze reaction products.
paper1794,summary,summary.summary,"Direct growth of Sb2Te3 on graphene by ALD with pre-(Me3Si)2Te treatment. The results indicate Volmer–Weber island growth as the dominant mode, and HRTEM and XPS confirm the crystal structures and elemental composition of Sb2Te3 on graphene.",The direct growth of Sb2Te3 on graphene is achieved by atomic layer deposition (ALD) with pre-(Me3Si)2Te treatment. The results of atomic force microscopy (AFM) indicate Volmer–Weber island growth is the dominant growth mode for ALD Sb2Te3 growth on graphene. High resolution transmission electron microscopy (HRTEM) analysis reveals perfect crystal structures of Sb2Te3 on graphene and no interface layer generation.
paper1794,precursor_coreactant,precursor_coreactant.purge_gas[0],N2,SbCl3 and (trimethylsilyl)telluride [(Me3Si)2Te] were applied as precursors for Sb2Te3 growth. Nitrogen gas (99.999% in purity) was used as a carrier gas at a flow rate of 10 sccm.
paper1794,precursor_coreactant,precursor_coreactant.carrier_gas[0],N2,SbCl3 and (trimethylsilyl)telluride [(Me3Si)2Te] were applied as precursors for Sb2Te3 growth. Nitrogen gas (99.999% in purity) was used as a carrier gas at a flow rate of 10 sccm.
paper1794,reaction_conditions,reaction_conditions.reaction_equations[0],(Me3Si)2Te + SbCl3 → Sb2Te3,"The Volmer–Weber mechanism was characterized by island growth and heterogeneous nucleation as shown in Fig. 3a. In the Volmer–Weber growth mechanism, interactions between atoms dominated over interactions of atoms with the surface, resulting in the formation of three dimensional atom clusters and islands."
paper1794,reaction_conditions,reaction_conditions.surface_mechanism_description,"Volmer–Weber island growth mechanism, characterized by island growth and heterogeneous nucleation due to hydrophobicity of graphene and lack of dangling bonds at the Te-terminated surfaces of Sb2Te3.","The Volmer–Weber mechanism was characterized by island growth and heterogeneous nucleation as shown in Fig. 3a. In the Volmer–Weber growth mechanism, interactions between atoms dominated over interactions of atoms with the surface, resulting in the formation of three dimensional atom clusters and islands."
paper1812,summary,summary.temperature_range,225-300 °C,"The process involved sequential exposures to trimethyl phosphate (TMP) plasma, O2 plasma, and titanium isopropoxide (TTIP) vapor. The films showed electrochemical activity for lithium ion insertion/extraction around 2.7 V vs. Li/Li+ and demonstrated good rate capability and low capacity fading."
paper1812,summary,summary.summary,Titanium phosphate thin films were deposited using a plasma-enhanced atomic layer deposition (PE-ALD) process. The films showed electrochemical activity for lithium ion insertion/extraction around 2.7 V vs. Li/Li+ and demonstrated good rate capability and low capacity fading.,"The process involved sequential exposures to trimethyl phosphate (TMP) plasma, O2 plasma, and titanium isopropoxide (TTIP) vapor. The films showed electrochemical activity for lithium ion insertion/extraction around 2.7 V vs. Li/Li+ and demonstrated good rate capability and low capacity fading."
paper1812,reaction_conditions,reaction_conditions.reaction_equations[0],TiP2O7 + Li+ + e− → LiTiP2O7,"The combined action of TMP plasma with O2 plasma created phosphoric acid-like precursor species on the substrate surface, which could subsequently react with a metal precursor."
paper1812,substrate_info,substrate_info.pretreatment,Platinum coating as a lithium ion diffusion barrier and current collector,"Depositions were performed on pieces of standard p-type silicon (100) wafer, silicon micropillar arrays, or silicon wafer coated with platinum."
paper1812,film_properties,film_properties.crystal_phase,"Amorphous as-deposited, crystalline TiP2O7 after annealing","The as-deposited films were amorphous, while crystalline TiP2O7 was formed upon annealing in air or helium atmospheres. The film density was 2.8 g/cm3."
paper1812,characterization,characterization.characterization_methods[5],scanning electron microscopy (SEM),"In-situ spectroscopic ellipsometry, ex-situ X-ray reflectometry, in-situ X-ray diffraction, X-ray photoelectron spectroscopy, elastic recoil detection, scanning electron microscopy, and energy-dispersive X-ray spectroscopy were used for characterization."
paper182,summary,summary.temperature_range,200-400 °C,"Thin films of lanthanum phosphate (LaPO4) are produced by atomic layer deposition (ALD) for the first time, using a precursor combination of (CH3)3PO4, La(thd)3, H2O, and O3. The deposition process is studied via an in-situ quartz crystal microbalance (QCM) and found to be a two-step process in which both water and ozone contribute to the growth. The resulting LaPO4 films are amorphous as deposited, and crystallize to the monoclinic structure after annealing in air for 10 h at 1350 °C. The LaPO4 thin films can also be doped by calcium during growth by replacing some of the La(thd)3 pulses by Ca(thd)2."
paper182,summary,summary.summary,"LaPO4 thin films were deposited using ALD with a precursor combination of La(thd)3, TMPO, O3, and H2O. The growth is self-limiting and requires both water and ozone for the oxidation step. The films are amorphous as-deposited and crystallize after annealing at 1350 °C. Calcium doping was also demonstrated by replacing some La(thd)3 pulses with Ca(thd)2.","Thin films of lanthanum phosphate (LaPO4) are produced by atomic layer deposition (ALD) for the first time, using a precursor combination of (CH3)3PO4, La(thd)3, H2O, and O3. The deposition process is studied via an in-situ quartz crystal microbalance (QCM) and found to be a two-step process in which both water and ozone contribute to the growth. The resulting LaPO4 films are amorphous as deposited, and crystallize to the monoclinic structure after annealing in air for 10 h at 1350 °C. The LaPO4 thin films can also be doped by calcium during growth by replacing some of the La(thd)3 pulses by Ca(thd)2."
paper182,precursor_coreactant,precursor_coreactant.carrier_gas[0],N2,"The thin films were deposited in a F-120 Sat reactor (ASM Microchemistry) using La(thd)3, Ca(thd)2, (CH3)3PO4 (TMPO), O3, and H2O as precursors. A carrier-gas flow of 300 cm3 min-1 was supplied from a Nitrox UHPN 3001 generator producing 99.9995% inert gas."
paper182,reaction_conditions,reaction_conditions.reaction_equations[0],La(thd)3 + TMPO + O3/H2O → LaPO4,The deposition process is studied via an in-situ quartz crystal microbalance (QCM) and found to be a two-step process in which both water and ozone contribute to the growth. The requirement of both ozone and water implies that there is need for both a radical reaction mechanism and a hydroxylation of phosphate groups for further growth.
paper182,reaction_conditions,reaction_conditions.surface_mechanism_description,The growth is a two-step process in which both water and ozone contribute to the growth. The requirement of both ozone and water implies that there is need for both a radical reaction mechanism and a hydroxylation of phosphate groups for further growth.,The deposition process is studied via an in-situ quartz crystal microbalance (QCM) and found to be a two-step process in which both water and ozone contribute to the growth. The requirement of both ozone and water implies that there is need for both a radical reaction mechanism and a hydroxylation of phosphate groups for further growth.
paper182,reaction_conditions,reaction_conditions.intermediate_species[0],Ozone radicals,The deposition process is studied via an in-situ quartz crystal microbalance (QCM) and found to be a two-step process in which both water and ozone contribute to the growth. The requirement of both ozone and water implies that there is need for both a radical reaction mechanism and a hydroxylation of phosphate groups for further growth.
paper182,reaction_conditions,reaction_conditions.intermediate_species[1],Hydroxyl groups,The deposition process is studied via an in-situ quartz crystal microbalance (QCM) and found to be a two-step process in which both water and ozone contribute to the growth. The requirement of both ozone and water implies that there is need for both a radical reaction mechanism and a hydroxylation of phosphate groups for further growth.
paper182,substrate_info,substrate_info.substrate_material,Si(100) and soda lime glass,"The substrates used for depositions were typically Si(100) (2.5 cm x 2.5 cm) and soda lime glass (2.5 cm x 2.5 cm). All substrates were cleaned by pulsing O3 prior to the deposition, and a buffer layer of 30 nm of Al2O3 was deposited to avoid interaction between the LaPO4 and Si during high-temperature postannealing."
paper182,substrate_info,substrate_info.pretreatment,Pulsing O3 prior to deposition,"The substrates used for depositions were typically Si(100) (2.5 cm x 2.5 cm) and soda lime glass (2.5 cm x 2.5 cm). All substrates were cleaned by pulsing O3 prior to the deposition, and a buffer layer of 30 nm of Al2O3 was deposited to avoid interaction between the LaPO4 and Si during high-temperature postannealing."
paper1832,summary,summary.summary,"The paper describes the synthesis and application of IL-functionalized amphiphilic Janus materials as Pickering interfacial catalysts for asymmetric sulfoxidation in water. The catalysts, based on silica nanoparticles modified with chiral salen TiIV complexes and imidazolium IL linkers, form stable Pickering emulsions, enhancing catalytic efficiency and enabling efficient mass transfer and catalyst recovery.","The paper discusses the synthesis of IL-functionalized amphiphilic Janus materials as Pickering interfacial catalysts for asymmetric sulfoxidation in water. The catalysts, based on silica nanoparticles modified with chiral salen TiIV complexes and imidazolium IL linkers, form stable Pickering emulsions, enhancing catalytic efficiency and enabling efficient mass transfer and catalyst recovery."
paper1832,reaction_conditions,reaction_conditions.surface_mechanism_description,"The formation of stable Pickering emulsions through the interfacial activity of amphiphilic Janus catalysts, which enhances mass transfer and catalytic efficiency.","The paper discusses the synthesis of IL-functionalized amphiphilic Janus materials as Pickering interfacial catalysts for asymmetric sulfoxidation in water. The catalysts, based on silica nanoparticles modified with chiral salen TiIV complexes and imidazolium IL linkers, form stable Pickering emulsions, enhancing catalytic efficiency and enabling efficient mass transfer and catalyst recovery."
paper1832,substrate_info,substrate_info.surface_functionalization,modified with hydrophobic Ti(salen) units and imidazolium IL linker,"The paper discusses the synthesis of IL-functionalized amphiphilic Janus materials as Pickering interfacial catalysts for asymmetric sulfoxidation in water. The catalysts, based on silica nanoparticles modified with chiral salen TiIV complexes and imidazolium IL linkers, form stable Pickering emulsions, enhancing catalytic efficiency and enabling efficient mass transfer and catalyst recovery."
paper1833,summary,summary.summary,"This study reports the synthesis of a flexible, textile-based hydrogen evolution reaction (HER) catalyst using atomic layer deposition (ALD) of cobalt sulfide (CoSx). The ALD process allows for low-temperature deposition, resulting in an amorphous CoSx phase with excellent catalytic properties, including a low Tafel slope and high exchange current density. The catalyst was deposited on conductive textiles, demonstrating potential for wearable and large-scale hydrogen production systems.","The ALD process allows the deposition of CoSx at low temperature with excellent conformality. The amorphous CoSx phase was confirmed by DFT calculations, and the electrochemical properties were found to be impressive, with a low Tafel slope of 41 mV dec−1 and high exchange current density."
paper1833,reaction_conditions,reaction_conditions.surface_mechanism_description,"The ALD process involves surface reactions between the precursor (Co(AMD)2) and the coreactant (H2S). The reaction mechanism is not explicitly detailed in the text, but the formation of amorphous CoSx was confirmed by DFT calculations.","The ALD process allows the deposition of CoSx at low temperature with excellent conformality. The phase of the material was controlled by varying the growth temperature, and the amorphous CoSx phase was confirmed by DFT calculations."
paper1833,substrate_info,substrate_info.substrate_material,"SiO2(285 nm)/Si, graphite foil (GF), conductive textile (CT)","The ALD CoSx was deposited on SiO2(285 nm)/Si, graphite foil (GF), and conductive textile (CT). The graphite foil was pretreated with O2 plasma, and the conductive textile was composed of a metal-layered structure based on polyester, passivated by nickel and copper, with an outermost shell of tin."
paper1833,substrate_info,substrate_info.pretreatment,O2 plasma treatment for graphite foil (GF) and polyester-based conductive textile (CT),"The ALD CoSx was deposited on SiO2(285 nm)/Si, graphite foil (GF), and conductive textile (CT). The graphite foil was pretreated with O2 plasma, and the conductive textile was composed of a metal-layered structure based on polyester, passivated by nickel and copper, with an outermost shell of tin."
paper1833,substrate_info,substrate_info.surface_functionalization,O2 plasma treatment for graphite foil (GF) and polyester-based conductive textile (CT),"The ALD CoSx was deposited on SiO2(285 nm)/Si, graphite foil (GF), and conductive textile (CT). The graphite foil was pretreated with O2 plasma, and the conductive textile was composed of a metal-layered structure based on polyester, passivated by nickel and copper, with an outermost shell of tin."
paper1833,film_properties,film_properties.crystal_phase,"amorphous at 100 °C, crystalline at 200 °C","The XRD analysis showed that the CoSx film deposited at 100 °C was amorphous, while the film deposited at 200 °C was crystalline. The amorphous phase was confirmed by DFT calculations."
paper1833,characterization,characterization.characterization_methods[1],scanning electron microscopy (SEM),"The surface morphology and thickness of ALD CoSx were observed by AFM and SEM. The chemical composition and microstructural properties were analyzed using XPS and XRD. Electrochemical properties were evaluated using a three-electrode system, and DFT calculations were performed to confirm the amorphous phase."
paper1833,characterization,characterization.characterization_methods[2],X-ray photoelectron spectroscopy (XPS),"The surface morphology and thickness of ALD CoSx were observed by AFM and SEM. The chemical composition and microstructural properties were analyzed using XPS and XRD. Electrochemical properties were evaluated using a three-electrode system, and DFT calculations were performed to confirm the amorphous phase."
paper1833,characterization,characterization.characterization_methods[3],X-ray diffraction (XRD),"The surface morphology and thickness of ALD CoSx were observed by AFM and SEM. The chemical composition and microstructural properties were analyzed using XPS and XRD. Electrochemical properties were evaluated using a three-electrode system, and DFT calculations were performed to confirm the amorphous phase."
paper1833,characterization,characterization.characterization_methods[4],electrochemical measurements,"The surface morphology and thickness of ALD CoSx were observed by AFM and SEM. The chemical composition and microstructural properties were analyzed using XPS and XRD. Electrochemical properties were evaluated using a three-electrode system, and DFT calculations were performed to confirm the amorphous phase."
paper1833,characterization,characterization.characterization_methods[5],density functional theory (DFT) calculations,"The surface morphology and thickness of ALD CoSx were observed by AFM and SEM. The chemical composition and microstructural properties were analyzed using XPS and XRD. Electrochemical properties were evaluated using a three-electrode system, and DFT calculations were performed to confirm the amorphous phase."
paper1844,summary,summary.summary,"This study investigates the saturation profile based conformality analysis for atomic layer deposition (ALD) of Al2O3 using microscopic lateral high-aspect-ratio (LHAR) channels. The work focuses on the TMA-water ALD process, examining the effects of pulse and purge times on surface chemistry and chemisorption kinetics. The study also introduces new classifications and terminology for saturation profile analysis.",The study uses the TMA-water ALD process at 300 1C to analyze the saturation profile in LHAR channels. It discusses the effects of varying TMA pulse and purge times on the surface chemistry and kinetics of the ALD process.
paper1844,reaction_conditions,reaction_conditions.reaction_equations[0],TMA + H2O → Al2O3 + byproducts,"The reaction mechanism involves the alternating pulses of TMA and water, leading to the formation of Al2O3. The surface chemistry and sticking coefficients are critical in determining the growth kinetics."
paper1844,reaction_conditions,reaction_conditions.surface_mechanism_description,"The ALD process involves self-terminating gas-solid reactions, where TMA and water alternate in pulses to form Al2O3 on the surface. The process is influenced by the sticking coefficients of the precursors and the surface chemistry.","The reaction mechanism involves the alternating pulses of TMA and water, leading to the formation of Al2O3. The surface chemistry and sticking coefficients are critical in determining the growth kinetics."
paper1844,reaction_conditions,reaction_conditions.intermediate_species[0],Al(OH)3,"The reaction mechanism involves the alternating pulses of TMA and water, leading to the formation of Al2O3. The surface chemistry and sticking coefficients are critical in determining the growth kinetics."
paper1844,characterization,characterization.characterization_methods[2],atomic force microscopy (AFM),"The film was characterized using spectroscopic reflectometer, SEM, AFM, and optical microscopy to determine thickness, surface roughness, and morphology."
paper1845,reaction_conditions,reaction_conditions.reaction_equations[0],MeCpPtMe3 + O2 → Pt + byproducts,"The growth is governed by both adsorption and surface diffusion, with the morphology being influenced by the surface density of Pt atoms."
paper1845,reaction_conditions,reaction_conditions.intermediate_species[1],Pt ligands,"The growth is governed by both adsorption and surface diffusion, with the morphology being influenced by the surface density of Pt atoms."
paper1848,summary,summary.summary,"SiO2 thin films were grown via atomic layer deposition (ALD) at room temperature using SiCl4, H2O, and NH3 as precursors. The process demonstrated low contamination and produced porous oxide layers with high conformality, suitable for 3D substrates.","SiO2 thin films were grown via ALD at room temperature using SiCl4, H2O, and NH3 as precursors. The process demonstrated low contamination and produced porous oxide layers with high conformality, suitable for 3D substrates."
paper1848,reaction_conditions,reaction_conditions.reaction_equations[0],SiCl4 + H2O + NH3 -> SiO2 + HCl,"The catalytic effect of ammonia (NH3) was used to optimize precursor saturation and purge times. The reaction mechanism involved the self-limiting surface reactions of SiCl4, H2O, and NH3 at room temperature."
paper1848,substrate_info,substrate_info.pretreatment,RCA cleaning,SiO2 thin films were deposited on Si substrates that were preliminarily prepared by a standardized cleaning procedure established by Radio Corporation of America (RCA).
paper1850,summary,summary.main_precursors[0],Se precursor (compound 6),"The currently limited portfolio of volatile organoselenium compounds used for atomic layer deposition (ALD) has been extended by designing and preparing a series of four-, five- and six-membered cyclic silylselenides. ... The as-deposited MoSe2 showed high purity and out-of-plane orientation."
paper1850,summary,summary.summary,"The paper describes the deposition of MoSe2 using a novel cyclic silylselenide precursor, which was synthesized from elemental selenium and chlorosilanes. The ALD process was carried out at 300 /C14 C, and the resulting MoSe2 exhibited high purity and out-of-plane orientation. The study highlights the successful application of the new precursor for ALD of MoSe2, demonstrating its effectiveness in achieving uniform and high-quality thin films.","The currently limited portfolio of volatile organoselenium compounds used for atomic layer deposition (ALD) has been extended by designing and preparing a series of four-, five- and six-membered cyclic silylselenides. ... The as-deposited MoSe2 showed high purity and out-of-plane orientation."
paper1850,target_material,target_material.target_material.material_name,Molybdenum selenide,The as-deposited MoSe2 showed high purity and out-of-plane orientation.
paper1850,precursor_coreactant,precursor_coreactant.precursors[0],"compound 6 (2,2,4,4-tetraisopropyl-1,3,2,4-diselenadisiletane)","The deposition of MoSe2 was carried out in a custom-made thermal ALD system applying a deposition temperature of 300 /C14 C. The Mo precursor, MoCl5, and synthesized 6 were heated up to get sufficiently high vapour pressure at 120 and 155 /C14 C, respectively. The precursors-enriched carrier gas was delivered through separate heated stainless steel lines (separate for each precursor) directly into the cylindrical deposition chamber."
paper1850,reaction_conditions,reaction_conditions.reaction_equations[0],Se precursor + MoCl5 → MoSe2,"The surface chemical composition of MoSe2 was monitored by X-ray photoelectron spectroscopy (XPS). The presence of Mo–Se–O bonds evidenced both the chemical reaction of the Se precursor with the hydroxyl groups from the substrates surface, and the posterior reaction of the resulting chemisorbed counterpart with the Mo precursor."
paper1850,reaction_conditions,reaction_conditions.surface_mechanism_description,"The reaction between the Se precursor and MoCl5 occurs on the surface of the substrate, where the Se precursor reacts with the hydroxyl groups on the substrate surface, followed by the reaction with the Mo precursor to form MoSe2.","The surface chemical composition of MoSe2 was monitored by X-ray photoelectron spectroscopy (XPS). The presence of Mo–Se–O bonds evidenced both the chemical reaction of the Se precursor with the hydroxyl groups from the substrates surface, and the posterior reaction of the resulting chemisorbed counterpart with the Mo precursor."
paper1850,substrate_info,substrate_info.substrate_material,"glass, annealed titanium foil, silicon wafer","Glass, annealed titanium foil (with TiO2 surface in the anatase phase) and silicon wafer (with SiO2 surface) were used as substrates."
paper1850,substrate_info,substrate_info.pretreatment,"annealed titanium foil (with TiO2 surface in the anatase phase), silicon wafer (with SiO2 surface)","Glass, annealed titanium foil (with TiO2 surface in the anatase phase) and silicon wafer (with SiO2 surface) were used as substrates."
paper1862,summary,summary.summary,Deposition of LaMnO3 thin films using atomic layer epitaxy (ALE) with b-diketonate-type precursors and ozone. The study demonstrates control over stoichiometry and crystallinity by adjusting deposition temperature and pulsing ratios.,"Deposition of thin films of LaMnO3 from b-diketonate-type (thd) precursors and ozone in an ALE reactor has been demonstrated. At low temperatures, the Mn–O growth from the Mn(thd)3 precursor is retarded by the growth of the La–O deposit. By tuning of the pulsing ratio, full control of the stoichiometry of the deposited film is achieved in the temperature interval 300–400°C."
paper1862,reaction_conditions,reaction_conditions.surface_mechanism_description,The Mn–O growth from the Mn(thd)3 precursor is retarded by the growth of the La–O deposit. The presence of La–O retards the growth of Mn–O at lower temperatures. The growth rate is influenced by the packing of the bulky La and Mn precursors on the surface.,"At low temperatures, the Mn–O growth from the Mn(thd)3 precursor is retarded by the growth of the La–O deposit. The presence of La–O retards the growth of Mn–O at lower temperatures. It is possible that the growth rate is influenced by the packing of the bulky La and Mn precursors on the surface."
paper1862,substrate_info,substrate_info.substrate_material,"Si(100), soda lime, aluminium foil","The films were grown on Si(100), soda lime and aluminium foil substrates under a pressure of 1 mbar. Altogether six 50×50 mm2 substrates were vertically accommodated in a back-to-back configuration."
paper1862,characterization,characterization.characterization_methods[2],spectrophotometry,Characterisation measurements were made for both the first and the second substrate in the flow direction. The thickness was measured as an average over a 450 mm2 circular area in the middle of the substrate. Phase identification was performed by X-ray diffraction (XRD) measurements. La and Mn concentrations were determined using a Philips PW 1480 X-ray fluorescence spectrometer. The growth rate was evaluated using transmittance curves recorded with a Hitachi U-2000 double-beam spectrophotometer.
