paper_id,content_path,schema_valid_outputs,schema_invalid_outputs,non_empty_extractions_evaluable,grounded_extractions,extracted_values_evaluable,unsupported_values_proxy
paper1059,Data/paper1059/content.txt,8,0,8,4,31,7
paper106,Data/paper106/content.txt,8,0,8,2,39,9
paper1060,Data/paper1060/content.txt,8,0,8,5,27,3
paper1061,Data/paper1061/content.txt,8,0,8,3,43,9
paper1062,Data/paper1062/content.txt,8,0,8,2,38,4
paper1063,Data/paper1063/content.txt,8,0,8,7,31,6
paper1064,Data/paper1064/content.txt,8,0,8,6,26,4
paper1065,Data/paper1065/content.txt,8,0,8,3,39,12
paper1066,Data/paper1066/content.txt,8,0,8,7,25,3
paper1067,Data/paper1067/content.txt,8,0,8,4,32,6
paper1068,Data/paper1068/content.txt,8,0,8,4,33,10
paper1069,Data/paper1069/content.txt,8,0,8,3,36,5
paper107,Data/paper107/content.txt,8,0,8,4,29,8
paper1070,Data/paper1070/content.txt,8,0,8,4,37,5
paper1071,Data/paper1071/content.txt,8,0,8,3,29,3
paper1072,Data/paper1072/content.txt,8,0,8,1,39,7
paper1073,Data/paper1073/content.txt,8,0,8,3,27,3
paper1074,Data/paper1074/content.txt,8,0,8,6,26,8
paper1075,Data/paper1075/content.txt,8,0,8,4,33,5
paper1076,Data/paper1076/content.txt,8,0,8,5,29,5
paper1077,Data/paper1077/content.txt,8,0,8,3,33,3
paper1078,Data/paper1078/content.txt,8,0,8,6,36,8
paper1079,Data/paper1079/content.txt,8,0,8,5,28,3
paper108,Data/paper108/content.txt,8,0,8,4,39,9
paper1080,Data/paper1080/content.txt,8,0,8,2,33,12
paper1081,Data/paper1081/content.txt,8,0,8,5,31,8
paper1082,Data/paper1082/content.txt,8,0,8,6,26,3
paper1083,Data/paper1083/content.txt,8,0,8,2,30,10
paper1084,Data/paper1084/content.txt,8,0,8,5,30,9
paper1085,Data/paper1085/content.txt,8,0,8,6,29,4
paper1086,Data/paper1086/content.txt,8,0,8,3,22,7
paper1087,Data/paper1087/content.txt,8,0,8,5,31,10
paper1088,Data/paper1088/content.txt,8,0,8,5,31,5
paper1089,Data/paper1089/content.txt,8,0,8,4,41,11
paper109,Data/paper109/content.txt,8,0,8,1,33,8
paper1090,Data/paper1090/content.txt,8,0,8,4,38,2
paper1091,Data/paper1091/content.txt,8,0,8,4,36,3
paper1092,Data/paper1092/content.txt,8,0,8,6,35,7
paper1093,Data/paper1093/content.txt,8,0,8,5,32,4
paper1094,Data/paper1094/content.txt,8,0,8,4,38,11
paper1095,Data/paper1095/content.txt,8,0,8,5,36,4
paper1096,Data/paper1096/content.txt,8,0,8,6,22,4
paper1097,Data/paper1097/content.txt,8,0,8,5,33,5
paper1098,Data/paper1098/content.txt,8,0,8,4,29,9
paper1099,Data/paper1099/content.txt,8,0,8,5,28,4
paper11,Data/paper11/content.txt,8,0,8,0,16,16
paper110,Data/paper110/content.txt,8,0,8,2,33,7
paper1100,Data/paper1100/content.txt,8,0,8,6,31,8
paper1101,Data/paper1101/content.txt,8,0,8,7,30,3
paper1102,Data/paper1102/content.txt,8,0,8,5,36,5
paper1103,Data/paper1103/content.txt,8,0,8,6,32,6
paper1104,Data/paper1104/content.txt,8,0,8,2,34,6
paper1105,Data/paper1105/content.txt,8,0,8,6,32,11
paper1106,Data/paper1106/content.txt,8,0,8,7,28,6
paper1107,Data/paper1107/content.txt,8,0,8,4,31,5
paper1108,Data/paper1108/content.txt,8,0,8,5,38,7
paper1109,Data/paper1109/content.txt,8,0,8,3,31,4
paper111,Data/paper111/content.txt,8,0,8,0,16,16
paper1110,Data/paper1110/content.txt,8,0,8,5,36,7
paper1111,Data/paper1111/content.txt,8,0,8,2,30,4
paper1112,Data/paper1112/content.txt,8,0,8,5,38,6
paper1113,Data/paper1113/content.txt,8,0,8,5,37,7
paper1114,Data/paper1114/content.txt,8,0,8,3,28,3
paper1115,Data/paper1115/content.txt,8,0,8,5,35,4
paper1116,Data/paper1116/content.txt,8,0,8,5,32,6
paper1117,Data/paper1117/content.txt,8,0,8,5,28,5
paper1118,Data/paper1118/content.txt,8,0,8,4,32,8
paper1119,Data/paper1119/content.txt,8,0,8,5,32,3
paper112,Data/paper112/content.txt,8,0,8,0,16,16
paper1120,Data/paper1120/content.txt,8,0,8,5,28,3
paper1121,Data/paper1121/content.txt,8,0,8,2,36,7
paper1122,Data/paper1122/content.txt,8,0,8,5,41,3
paper1123,Data/paper1123/content.txt,8,0,8,4,38,11
paper1124,Data/paper1124/content.txt,8,0,8,5,39,11
paper1125,Data/paper1125/content.txt,8,0,8,4,35,2
paper1126,Data/paper1126/content.txt,8,0,8,4,32,2
paper1127,Data/paper1127/content.txt,8,0,8,5,32,4
paper1128,Data/paper1128/content.txt,8,0,8,3,37,7
paper1129,Data/paper1129/content.txt,8,0,8,4,33,5
paper113,Data/paper113/content.txt,8,0,8,0,16,16
paper1130,Data/paper1130/content.txt,8,0,8,5,36,1
paper1131,Data/paper1131/content.txt,8,0,8,4,44,11
paper1132,Data/paper1132/content.txt,8,0,8,4,32,4
paper1133,Data/paper1133/content.txt,8,0,8,4,32,8
paper1134,Data/paper1134/content.txt,8,0,8,6,33,3
paper1135,Data/paper1135/content.txt,8,0,8,5,38,9
paper1136,Data/paper1136/content.txt,8,0,8,6,32,7
paper1137,Data/paper1137/content.txt,8,0,8,4,38,8
paper1138,Data/paper1138/content.txt,8,0,8,3,41,8
paper1139,Data/paper1139/content.txt,8,0,8,5,32,3
paper114,Data/paper114/content.txt,8,0,8,0,16,16
paper1140,Data/paper1140/content.txt,8,0,8,6,36,3
paper1141,Data/paper1141/content.txt,8,0,8,5,49,12
paper1142,Data/paper1142/content.txt,8,0,8,4,36,3
paper1143,Data/paper1143/content.txt,8,0,8,5,32,2
paper1144,Data/paper1144/content.txt,8,0,8,3,37,10
paper1145,Data/paper1145/content.txt,8,0,8,3,52,18
paper1146,Data/paper1146/content.txt,8,0,8,6,37,7
paper1147,Data/paper1147/content.txt,8,0,8,6,38,9
paper1148,Data/paper1148/content.txt,8,0,8,4,34,7
paper1149,Data/paper1149/content.txt,8,0,8,5,42,13
paper115,Data/paper115/content.txt,8,0,8,0,16,16
paper1150,Data/paper1150/content.txt,8,0,8,7,31,4
paper1151,Data/paper1151/content.txt,8,0,8,4,30,5
paper1152,Data/paper1152/content.txt,8,0,8,6,39,7
paper1153,Data/paper1153/content.txt,8,0,8,6,36,4
paper1154,Data/paper1154/content.txt,8,0,8,4,45,5
paper1155,Data/paper1155/content.txt,8,0,8,5,31,3
paper1156,Data/paper1156/content.txt,8,0,8,5,34,5
paper1157,Data/paper1157/content.txt,8,0,8,5,44,5
paper1158,Data/paper1158/content.txt,8,0,8,5,29,2
paper1159,Data/paper1159/content.txt,8,0,8,4,29,8
paper116,Data/paper116/content.txt,8,0,8,0,16,16
paper1160,Data/paper1160/content.txt,8,0,8,4,34,3
paper1161,Data/paper1161/content.txt,8,0,8,6,37,9
paper1162,Data/paper1162/content.txt,8,0,8,5,39,7
paper1163,Data/paper1163/content.txt,8,0,8,7,39,9
paper1164,Data/paper1164/content.txt,8,0,8,4,23,2
paper1165,Data/paper1165/content.txt,8,0,8,5,33,7
paper1166,Data/paper1166/content.txt,8,0,8,5,46,8
paper1167,Data/paper1167/content.txt,8,0,8,2,32,3
paper1168,Data/paper1168/content.txt,8,0,8,5,24,4
paper1169,Data/paper1169/content.txt,8,0,8,4,39,7
paper117,Data/paper117/content.txt,8,0,8,0,16,16
paper1170,Data/paper1170/content.txt,8,0,8,4,49,4
paper1171,Data/paper1171/content.txt,8,0,8,4,34,6
paper1172,Data/paper1172/content.txt,8,0,8,4,35,5
paper1173,Data/paper1173/content.txt,8,0,8,5,34,9
paper1174,Data/paper1174/content.txt,8,0,8,5,36,2
paper1175,Data/paper1175/content.txt,8,0,8,5,46,10
paper1176,Data/paper1176/content.txt,8,0,8,4,34,3
paper1177,Data/paper1177/content.txt,8,0,8,3,38,7
paper1178,Data/paper1178/content.txt,8,0,8,3,38,4
paper1179,Data/paper1179/content.txt,8,0,8,3,38,5
paper118,Data/paper118/content.txt,8,0,8,0,16,16
paper1180,Data/paper1180/content.txt,8,0,8,3,38,8
paper1181,Data/paper1181/content.txt,8,0,8,5,46,15
paper1182,Data/paper1182/content.txt,8,0,8,5,29,5
paper1183,Data/paper1183/content.txt,8,0,8,4,35,6
paper1184,Data/paper1184/content.txt,8,0,8,6,36,11
paper1185,Data/paper1185/content.txt,8,0,8,4,42,8
paper1186,Data/paper1186/content.txt,8,0,8,5,46,10
paper1187,Data/paper1187/content.txt,8,0,8,3,34,6
paper1188,Data/paper1188/content.txt,8,0,8,5,36,3
paper1189,Data/paper1189/content.txt,8,0,8,2,36,8
paper119,Data/paper119/content.txt,8,0,8,0,16,16
paper1190,Data/paper1190/content.txt,8,0,8,2,39,7
paper1191,Data/paper1191/content.txt,8,0,8,4,38,3
paper1192,Data/paper1192/content.txt,8,0,8,5,39,8
paper1193,Data/paper1193/content.txt,8,0,8,5,29,4
paper1194,Data/paper1194/content.txt,8,0,8,3,48,3
paper1195,Data/paper1195/content.txt,8,0,8,6,40,8
paper1196,Data/paper1196/content.txt,8,0,8,3,40,5
paper1197,Data/paper1197/content.txt,8,0,8,3,37,9
paper1198,Data/paper1198/content.txt,8,0,8,4,38,6
paper1199,Data/paper1199/content.txt,8,0,8,4,48,11
paper12,Data/paper12/content.txt,8,0,8,5,25,3
paper120,Data/paper120/content.txt,8,0,8,0,16,16
paper1200,Data/paper1200/content.txt,8,0,8,4,32,6
paper1201,Data/paper1201/content.txt,8,0,8,1,34,11
paper1202,Data/paper1202/content.txt,8,0,8,3,42,6
paper1203,Data/paper1203/content.txt,8,0,8,4,36,6
paper1204,Data/paper1204/content.txt,8,0,8,3,33,9
paper1205,Data/paper1205/content.txt,8,0,8,4,38,7
paper1206,Data/paper1206/content.txt,8,0,8,6,35,6
paper1207,Data/paper1207/content.txt,8,0,8,2,39,6
paper1208,Data/paper1208/content.txt,8,0,8,3,40,9
paper1209,Data/paper1209/content.txt,8,0,8,4,38,5
paper121,Data/paper121/content.txt,8,0,8,0,16,16
paper1210,Data/paper1210/content.txt,8,0,8,5,57,11
paper1211,Data/paper1211/content.txt,8,0,8,5,39,4
paper1212,Data/paper1212/content.txt,8,0,8,5,35,5
paper1213,Data/paper1213/content.txt,8,0,8,0,40,9
paper1214,Data/paper1214/content.txt,8,0,8,5,32,4
paper1215,Data/paper1215/content.txt,8,0,8,2,45,4
paper1216,Data/paper1216/content.txt,8,0,8,1,39,5
paper1217,Data/paper1217/content.txt,8,0,8,2,36,9
paper1218,Data/paper1218/content.txt,8,0,8,4,39,3
paper1219,Data/paper1219/content.txt,8,0,8,2,37,6
paper122,Data/paper122/content.txt,8,0,8,0,16,16
paper1220,Data/paper1220/content.txt,8,0,8,4,29,3
paper1221,Data/paper1221/content.txt,8,0,8,2,40,7
paper1222,Data/paper1222/content.txt,8,0,8,3,37,5
paper1223,Data/paper1223/content.txt,8,0,8,3,39,5
paper1224,Data/paper1224/content.txt,8,0,8,2,43,24
paper1225,Data/paper1225/content.txt,8,0,8,5,39,7
paper1226,Data/paper1226/content.txt,8,0,8,4,34,14
paper1227,Data/paper1227/content.txt,8,0,8,2,42,13
paper1228,Data/paper1228/content.txt,8,0,8,5,30,8
paper1229,Data/paper1229/content.txt,8,0,8,3,41,15
paper123,Data/paper123/content.txt,8,0,8,0,16,16
paper1230,Data/paper1230/content.txt,8,0,8,2,38,7
paper1231,Data/paper1231/content.txt,8,0,8,2,49,4
paper1232,Data/paper1232/content.txt,8,0,8,3,39,8
paper1233,Data/paper1233/content.txt,8,0,8,4,39,6
paper1234,Data/paper1234/content.txt,8,0,8,3,30,4
paper1235,Data/paper1235/content.txt,8,0,8,3,42,5
paper1236,Data/paper1236/content.txt,8,0,8,3,41,9
paper1237,Data/paper1237/content.txt,8,0,8,3,44,14
paper1238,Data/paper1238/content.txt,8,0,8,5,32,3
paper1239,Data/paper1239/content.txt,8,0,8,2,40,6
paper124,Data/paper124/content.txt,8,0,8,0,16,16
paper1240,Data/paper1240/content.txt,8,0,8,5,36,6
paper1241,Data/paper1241/content.txt,8,0,8,5,38,3
paper1242,Data/paper1242/content.txt,8,0,8,4,44,10
paper1243,Data/paper1243/content.txt,8,0,8,3,36,11
paper1244,Data/paper1244/content.txt,8,0,8,4,47,9
paper1245,Data/paper1245/content.txt,8,0,8,4,39,7
paper1246,Data/paper1246/content.txt,8,0,8,2,47,6
paper1247,Data/paper1247/content.txt,8,0,8,4,35,2
paper1248,Data/paper1248/content.txt,8,0,8,4,47,4
paper1249,Data/paper1249/content.txt,8,0,8,4,35,6
paper125,Data/paper125/content.txt,8,0,8,0,16,16
paper1250,Data/paper1250/content.txt,8,0,8,3,46,12
paper1251,Data/paper1251/content.txt,8,0,8,1,43,6
paper1252,Data/paper1252/content.txt,8,0,8,3,39,4
paper1253,Data/paper1253/content.txt,8,0,8,3,34,4
paper1254,Data/paper1254/content.txt,8,0,8,3,36,9
paper1255,Data/paper1255/content.txt,8,0,8,5,36,4
paper1256,Data/paper1256/content.txt,8,0,8,3,44,10
paper1257,Data/paper1257/content.txt,8,0,8,4,39,7
paper1258,Data/paper1258/content.txt,8,0,8,2,47,8
paper1259,Data/paper1259/content.txt,8,0,8,3,36,6
paper126,Data/paper126/content.txt,8,0,8,0,16,16
paper1260,Data/paper1260/content.txt,8,0,8,3,37,7
paper1261,Data/paper1261/content.txt,8,0,8,4,38,1
paper1262,Data/paper1262/content.txt,8,0,8,2,45,15
paper1263,Data/paper1263/content.txt,8,0,8,4,43,5
paper1264,Data/paper1264/content.txt,8,0,8,3,37,4
paper1265,Data/paper1265/content.txt,8,0,8,4,31,7
paper1266,Data/paper1266/content.txt,8,0,8,4,35,8
paper1267,Data/paper1267/content.txt,8,0,8,3,42,6
paper1268,Data/paper1268/content.txt,8,0,8,3,45,10
paper1269,Data/paper1269/content.txt,8,0,8,4,29,7
paper127,Data/paper127/content.txt,8,0,8,4,40,8
paper1270,Data/paper1270/content.txt,8,0,8,4,47,12
paper1271,Data/paper1271/content.txt,8,0,8,4,33,7
paper1272,Data/paper1272/content.txt,8,0,8,2,40,12
paper1273,Data/paper1273/content.txt,8,0,8,4,35,5
paper1274,Data/paper1274/content.txt,8,0,8,3,38,13
paper1275,Data/paper1275/content.txt,8,0,8,2,38,6
paper1276,Data/paper1276/content.txt,8,0,8,1,46,15
paper1277,Data/paper1277/content.txt,8,0,8,1,60,9
paper1278,Data/paper1278/content.txt,8,0,8,2,32,3
paper1279,Data/paper1279/content.txt,8,0,8,3,41,13
paper128,Data/paper128/content.txt,8,0,8,3,40,2
paper1280,Data/paper1280/content.txt,8,0,8,2,36,7
paper1281,Data/paper1281/content.txt,8,0,8,5,42,4
paper1282,Data/paper1282/content.txt,8,0,8,4,39,10
paper1283,Data/paper1283/content.txt,8,0,8,2,32,7
paper1284,Data/paper1284/content.txt,8,0,8,4,36,6
paper1285,Data/paper1285/content.txt,8,0,8,4,37,9
paper1286,Data/paper1286/content.txt,8,0,8,2,36,3
paper1287,Data/paper1287/content.txt,8,0,8,3,50,7
paper1288,Data/paper1288/content.txt,8,0,8,2,43,15
paper1289,Data/paper1289/content.txt,8,0,8,1,34,3
paper129,Data/paper129/content.txt,8,0,8,3,43,6
paper1290,Data/paper1290/content.txt,8,0,8,4,31,4
paper1291,Data/paper1291/content.txt,8,0,8,4,31,2
paper1292,Data/paper1292/content.txt,8,0,8,3,41,7
paper1293,Data/paper1293/content.txt,8,0,8,4,29,4
paper1294,Data/paper1294/content.txt,8,0,8,3,38,1
paper1295,Data/paper1295/content.txt,8,0,8,4,37,4
paper1296,Data/paper1296/content.txt,8,0,8,2,36,3
paper1297,Data/paper1297/content.txt,8,0,8,5,33,8
paper1298,Data/paper1298/content.txt,8,0,8,5,34,2
paper1299,Data/paper1299/content.txt,8,0,8,1,43,12
paper13,Data/paper13/content.txt,8,0,8,4,41,21
paper130,Data/paper130/content.txt,8,0,8,0,16,16
paper1300,Data/paper1300/content.txt,8,0,8,5,28,9
paper1301,Data/paper1301/content.txt,8,0,8,0,39,9
paper1302,Data/paper1302/content.txt,8,0,8,0,38,4
paper1303,Data/paper1303/content.txt,8,0,8,3,43,6
paper1304,Data/paper1304/content.txt,8,0,8,4,40,12
paper1305,Data/paper1305/content.txt,8,0,8,3,60,18
paper1306,Data/paper1306/content.txt,8,0,8,1,36,11
paper1307,Data/paper1307/content.txt,8,0,8,2,38,8
paper1308,Data/paper1308/content.txt,8,0,8,3,42,9
paper1309,Data/paper1309/content.txt,8,0,8,3,44,7
paper131,Data/paper131/content.txt,8,0,8,4,42,8
paper1310,Data/paper1310/content.txt,8,0,8,4,38,10
paper1311,Data/paper1311/content.txt,8,0,8,5,26,4
paper1312,Data/paper1312/content.txt,8,0,8,5,34,6
paper1313,Data/paper1313/content.txt,8,0,8,3,35,11
paper1314,Data/paper1314/content.txt,8,0,8,5,36,7
paper1315,Data/paper1315/content.txt,8,0,8,2,37,7
paper1316,Data/paper1316/content.txt,8,0,8,3,38,5
paper1317,Data/paper1317/content.txt,8,0,8,5,36,9
paper1318,Data/paper1318/content.txt,8,0,8,6,23,3
paper1319,Data/paper1319/content.txt,8,0,8,3,40,8
paper132,Data/paper132/content.txt,8,0,8,0,16,16
paper1320,Data/paper1320/content.txt,8,0,8,5,35,7
paper1321,Data/paper1321/content.txt,8,0,8,3,29,10
paper1322,Data/paper1322/content.txt,8,0,8,4,33,5
paper1323,Data/paper1323/content.txt,8,0,8,4,33,5
paper1324,Data/paper1324/content.txt,8,0,8,3,43,5
paper1325,Data/paper1325/content.txt,8,0,8,2,26,4
paper1326,Data/paper1326/content.txt,8,0,8,5,35,5
paper1327,Data/paper1327/content.txt,8,0,8,6,40,9
paper1328,Data/paper1328/content.txt,8,0,8,2,38,2
paper1329,Data/paper1329/content.txt,8,0,8,4,34,5
paper133,Data/paper133/content.txt,8,0,8,0,15,12
paper1330,Data/paper1330/content.txt,8,0,8,5,33,10
paper1331,Data/paper1331/content.txt,8,0,8,3,36,9
paper1332,Data/paper1332/content.txt,8,0,8,3,35,5
paper1333,Data/paper1333/content.txt,8,0,8,4,43,8
paper1334,Data/paper1334/content.txt,8,0,8,4,35,10
paper1335,Data/paper1335/content.txt,8,0,8,3,37,3
paper1336,Data/paper1336/content.txt,8,0,8,2,39,5
paper1337,Data/paper1337/content.txt,8,0,8,2,38,8
paper1338,Data/paper1338/content.txt,8,0,8,2,36,11
paper1339,Data/paper1339/content.txt,8,0,8,6,34,4
paper134,Data/paper134/content.txt,8,0,8,4,40,3
paper1340,Data/paper1340/content.txt,8,0,8,5,28,2
paper1341,Data/paper1341/content.txt,8,0,8,1,41,6
paper1342,Data/paper1342/content.txt,8,0,8,5,36,15
paper1343,Data/paper1343/content.txt,8,0,8,1,18,16
paper1344,Data/paper1344/content.txt,8,0,8,4,35,4
paper1345,Data/paper1345/content.txt,8,0,8,1,35,8
paper1346,Data/paper1346/content.txt,8,0,8,4,36,10
paper1347,Data/paper1347/content.txt,8,0,8,4,34,5
paper1348,Data/paper1348/content.txt,8,0,8,4,33,9
paper1349,Data/paper1349/content.txt,8,0,8,4,32,3
paper135,Data/paper135/content.txt,8,0,8,5,29,5
paper1350,Data/paper1350/content.txt,8,0,8,4,44,5
paper1351,Data/paper1351/content.txt,8,0,8,4,40,10
paper1352,Data/paper1352/content.txt,8,0,8,6,36,10
paper1353,Data/paper1353/content.txt,8,0,8,5,38,10
paper1354,Data/paper1354/content.txt,8,0,8,3,37,5
paper1355,Data/paper1355/content.txt,8,0,8,6,33,11
paper1356,Data/paper1356/content.txt,8,0,8,1,39,5
paper1357,Data/paper1357/content.txt,8,0,8,1,45,6
paper1358,Data/paper1358/content.txt,8,0,8,5,34,3
paper1359,Data/paper1359/content.txt,8,0,8,2,39,7
paper136,Data/paper136/content.txt,8,0,8,5,37,3
paper1360,Data/paper1360/content.txt,8,0,8,2,46,8
paper1361,Data/paper1361/content.txt,8,0,8,4,38,8
paper1362,Data/paper1362/content.txt,8,0,8,3,33,6
paper1363,Data/paper1363/content.txt,8,0,8,2,38,3
paper1364,Data/paper1364/content.txt,8,0,8,5,31,2
paper1365,Data/paper1365/content.txt,8,0,8,3,52,8
paper1366,Data/paper1366/content.txt,8,0,8,1,40,7
paper1367,Data/paper1367/content.txt,8,0,8,5,42,10
paper1368,Data/paper1368/content.txt,8,0,8,5,38,2
paper1369,Data/paper1369/content.txt,8,0,8,3,34,5
paper137,Data/paper137/content.txt,8,0,8,6,30,7
paper1370,Data/paper1370/content.txt,8,0,8,4,36,7
paper1371,Data/paper1371/content.txt,8,0,8,6,38,10
paper1372,Data/paper1372/content.txt,8,0,8,3,37,6
paper1373,Data/paper1373/content.txt,8,0,8,3,42,5
paper1374,Data/paper1374/content.txt,8,0,8,4,43,7
paper1375,Data/paper1375/content.txt,8,0,8,5,29,5
paper1376,Data/paper1376/content.txt,8,0,8,3,34,3
paper1377,Data/paper1377/content.txt,8,0,8,4,31,9
paper1378,Data/paper1378/content.txt,8,0,8,6,37,2
paper1379,Data/paper1379/content.txt,8,0,8,1,37,6
paper138,Data/paper138/content.txt,8,0,8,3,48,16
paper1380,Data/paper1380/content.txt,8,0,8,2,36,2
paper1381,Data/paper1381/content.txt,8,0,8,4,30,5
paper1382,Data/paper1382/content.txt,8,0,8,6,42,9
paper1383,Data/paper1383/content.txt,8,0,8,5,40,11
paper1384,Data/paper1384/content.txt,8,0,8,5,43,13
paper1385,Data/paper1385/content.txt,8,0,8,5,32,5
paper1386,Data/paper1386/content.txt,8,0,8,3,34,7
paper1387,Data/paper1387/content.txt,8,0,8,2,38,9
paper1388,Data/paper1388/content.txt,8,0,8,4,35,10
paper1389,Data/paper1389/content.txt,8,0,8,3,33,4
paper139,Data/paper139/content.txt,8,0,8,4,37,11
paper1390,Data/paper1390/content.txt,8,0,8,5,38,3
paper1391,Data/paper1391/content.txt,8,0,8,4,36,5
paper1392,Data/paper1392/content.txt,8,0,8,5,45,10
paper1393,Data/paper1393/content.txt,8,0,8,5,43,6
paper1394,Data/paper1394/content.txt,8,0,8,3,40,6
paper1395,Data/paper1395/content.txt,8,0,8,6,36,7
paper1396,Data/paper1396/content.txt,8,0,8,4,35,9
paper1397,Data/paper1397/content.txt,8,0,8,5,30,3
paper1398,Data/paper1398/content.txt,8,0,8,4,36,10
paper1399,Data/paper1399/content.txt,8,0,8,5,28,4
paper14,Data/paper14/content.txt,8,0,8,5,29,4
paper140,Data/paper140/content.txt,8,0,8,3,38,3
paper1400,Data/paper1400/content.txt,8,0,8,5,26,5
paper1401,Data/paper1401/content.txt,8,0,8,3,29,8
paper1402,Data/paper1402/content.txt,8,0,8,3,32,12
paper1403,Data/paper1403/content.txt,8,0,8,1,38,10
paper1404,Data/paper1404/content.txt,8,0,8,5,34,5
paper1405,Data/paper1405/content.txt,8,0,8,1,27,12
paper1406,Data/paper1406/content.txt,8,0,8,1,38,12
paper1407,Data/paper1407/content.txt,8,0,8,6,31,10
paper1408,Data/paper1408/content.txt,8,0,8,4,36,3
paper1409,Data/paper1409/content.txt,8,0,8,3,29,14
paper141,Data/paper141/content.txt,8,0,8,5,31,8
paper1410,Data/paper1410/content.txt,8,0,8,2,33,11
paper1411,Data/paper1411/content.txt,8,0,8,4,26,8
paper1412,Data/paper1412/content.txt,8,0,8,5,29,5
paper1413,Data/paper1413/content.txt,8,0,8,3,36,12
paper1414,Data/paper1414/content.txt,8,0,8,6,35,3
paper1415,Data/paper1415/content.txt,8,0,8,2,58,12
paper1416,Data/paper1416/content.txt,8,0,8,4,35,3
paper1417,Data/paper1417/content.txt,8,0,8,3,32,5
paper1418,Data/paper1418/content.txt,8,0,8,4,40,16
paper1419,Data/paper1419/content.txt,8,0,8,3,42,11
paper142,Data/paper142/content.txt,8,0,8,3,35,7
paper1420,Data/paper1420/content.txt,8,0,8,3,38,7
paper1421,Data/paper1421/content.txt,8,0,8,3,58,19
paper1422,Data/paper1422/content.txt,8,0,8,3,47,20
paper1423,Data/paper1423/content.txt,8,0,8,2,39,6
paper1424,Data/paper1424/content.txt,8,0,8,2,46,9
paper1425,Data/paper1425/content.txt,8,0,8,3,45,12
paper1426,Data/paper1426/content.txt,8,0,8,1,35,8
paper1427,Data/paper1427/content.txt,8,0,8,5,38,5
paper1428,Data/paper1428/content.txt,8,0,8,4,42,4
paper1429,Data/paper1429/content.txt,8,0,8,4,40,6
paper143,Data/paper143/content.txt,8,0,8,4,31,4
paper1430,Data/paper1430/content.txt,8,0,8,3,42,9
paper1431,Data/paper1431/content.txt,8,0,8,5,53,8
paper1432,Data/paper1432/content.txt,8,0,8,6,36,11
paper1433,Data/paper1433/content.txt,8,0,8,5,34,4
paper1434,Data/paper1434/content.txt,8,0,8,4,31,7
paper1435,Data/paper1435/content.txt,8,0,8,3,26,7
paper1436,Data/paper1436/content.txt,8,0,8,4,34,5
paper1437,Data/paper1437/content.txt,8,0,8,4,37,10
paper1438,Data/paper1438/content.txt,8,0,8,4,35,8
paper1439,Data/paper1439/content.txt,8,0,8,3,38,8
paper144,Data/paper144/content.txt,8,0,8,4,51,6
paper1440,Data/paper1440/content.txt,8,0,8,2,35,3
paper1441,Data/paper1441/content.txt,8,0,8,2,44,17
paper1442,Data/paper1442/content.txt,8,0,8,4,39,13
paper1443,Data/paper1443/content.txt,8,0,8,3,30,9
paper1444,Data/paper1444/content.txt,8,0,8,3,26,13
paper1445,Data/paper1445/content.txt,8,0,8,3,31,3
paper1446,Data/paper1446/content.txt,8,0,8,2,33,8
paper1447,Data/paper1447/content.txt,8,0,8,5,44,11
paper1448,Data/paper1448/content.txt,8,0,8,2,40,11
paper1449,Data/paper1449/content.txt,8,0,8,4,37,8
paper145,Data/paper145/content.txt,8,0,8,3,37,8
paper1450,Data/paper1450/content.txt,8,0,8,5,35,13
paper1451,Data/paper1451/content.txt,8,0,8,1,27,6
paper1452,Data/paper1452/content.txt,8,0,8,5,31,5
paper1453,Data/paper1453/content.txt,8,0,8,1,34,7
paper1454,Data/paper1454/content.txt,8,0,8,3,42,9
paper1455,Data/paper1455/content.txt,8,0,8,3,41,13
paper1456,Data/paper1456/content.txt,8,0,8,2,40,10
paper1457,Data/paper1457/content.txt,8,0,8,3,35,6
paper1458,Data/paper1458/content.txt,8,0,8,5,31,1
paper1459,Data/paper1459/content.txt,8,0,8,5,33,8
paper146,Data/paper146/content.txt,8,0,8,5,34,6
paper1460,Data/paper1460/content.txt,8,0,8,6,31,7
paper1461,Data/paper1461/content.txt,8,0,8,3,38,9
paper1462,Data/paper1462/content.txt,8,0,8,3,41,8
paper1463,Data/paper1463/content.txt,8,0,8,4,30,10
paper1464,Data/paper1464/content.txt,8,0,8,4,37,7
paper1465,Data/paper1465/content.txt,8,0,8,5,41,6
paper1466,Data/paper1466/content.txt,8,0,8,4,43,6
paper1467,Data/paper1467/content.txt,8,0,8,4,35,6
paper1468,Data/paper1468/content.txt,8,0,8,4,38,3
paper1469,Data/paper1469/content.txt,8,0,8,5,31,10
paper147,Data/paper147/content.txt,8,0,8,3,38,9
paper1470,Data/paper1470/content.txt,8,0,8,3,36,3
paper1471,Data/paper1471/content.txt,8,0,8,4,39,10
paper1472,Data/paper1472/content.txt,8,0,8,3,31,5
paper1473,Data/paper1473/content.txt,8,0,8,4,40,7
paper1474,Data/paper1474/content.txt,8,0,8,2,42,7
paper1475,Data/paper1475/content.txt,8,0,8,2,41,7
paper1476,Data/paper1476/content.txt,8,0,8,4,38,6
paper1477,Data/paper1477/content.txt,8,0,8,2,36,6
paper1478,Data/paper1478/content.txt,8,0,8,3,41,8
paper1479,Data/paper1479/content.txt,8,0,8,5,27,4
