paper_id,content_path,schema_valid_outputs,schema_invalid_outputs,non_empty_extractions_evaluable,grounded_extractions,extracted_values_evaluable,unsupported_values_proxy
paper863,Data/paper863/content.txt,8,0,8,3,32,4
paper875,Data/paper875/content.txt,8,0,8,3,31,4
paper876,Data/paper876/content.txt,8,0,8,5,29,7
paper878,Data/paper878/content.txt,8,0,7,5,29,0
paper883,Data/paper883/content.txt,8,0,8,6,27,3
paper884,Data/paper884/content.txt,8,0,8,3,27,1
paper890,Data/paper890/content.txt,8,0,8,0,32,8
paper891,Data/paper891/content.txt,8,0,8,2,30,4
paper894,Data/paper894/content.txt,8,0,8,2,29,8
paper897,Data/paper897/content.txt,8,0,8,2,29,5
paper9,Data/paper9/content.txt,0,8,0,0,0,0
paper926,Data/paper926/content.txt,8,0,8,0,37,6
paper93,Data/paper93/content.txt,8,0,8,0,28,7
paper930,Data/paper930/content.txt,8,0,8,3,26,6
paper94,Data/paper94/content.txt,8,0,8,4,19,3
paper95,Data/paper95/content.txt,8,0,7,0,20,4
paper952,Data/paper952/content.txt,8,0,7,2,21,3
paper956,Data/paper956/content.txt,8,0,8,4,27,2
paper962,Data/paper962/content.txt,8,0,7,3,27,4
paper964,Data/paper964/content.txt,8,0,8,6,25,6
paper966,Data/paper966/content.txt,8,0,8,5,36,5
paper969,Data/paper969/content.txt,8,0,8,6,39,12
paper97,Data/paper97/content.txt,8,0,1,1,1,1
paper972,Data/paper972/content.txt,8,0,8,4,36,7
paper977,Data/paper977/content.txt,8,0,8,7,38,5
paper978,Data/paper978/content.txt,8,0,8,2,34,3
paper980,Data/paper980/content.txt,8,0,8,6,24,5
paper988,Data/paper988/content.txt,8,0,8,0,51,8
paper990,Data/paper990/content.txt,8,0,8,3,28,9
paper993,Data/paper993/content.txt,8,0,8,5,23,2
