dataset,paper_id,agent,issue_code,json_path,content_path,message,evidence_preview
qwen3_8b_direct,paper1760,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1760/reaction_conditions.json,Data/paper1760/content.txt,Evidence does not appear in the source text after normalization.,"The ALD reaction proceeds by producing the metal oxide or carbonate from M(thd)x/O3. In the following phase, Hhfac is adsorbed to the surface. This adsorption seems to be surface controlled, since the film growth rate or refractive index di"
qwen3_8b_direct,paper1760,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1760/film_properties.json,Data/paper1760/content.txt,Evidence does not appear in the source text after normalization.,"The CaF2.03 thin film surface morphology on the silicon substrate measured by AFM from a 2 μm2 mm area, height axis 10 nm. The CaF x films showed a strong (111) peak with a smaller (220) peak only. From LaF x films other reflections such as"
qwen3_8b_direct,paper1760,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1760/characterization.json,Data/paper1760/content.txt,Evidence does not appear in the source text after normalization.,The film thicknesses were measured by ellipsometry using either a PLASMOS SD 2300 or a synchrotron beam at the BESSY Helmholtz-Zentrum Berlin. The compositions of the selected thin film samples were determined using Rutherford backscatterin
qwen3_8b_direct,paper1812,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/summary.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"The process involved sequential exposures to trimethyl phosphate (TMP) plasma, O2 plasma, and titanium isopropoxide (TTIP) vapor. The films showed electrochemical activity for lithium ion insertion/extraction around 2.7 V vs. Li/Li+ and dem"
qwen3_8b_direct,paper1812,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/target_material.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,The as-deposited material could be crystallized to TiP2O7 by post-deposition annealing in air or helium atmospheres.
qwen3_8b_direct,paper1812,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/precursor_coreactant.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"The process involved sequential exposures to trimethyl phosphate (TMP) plasma, O2 plasma, and titanium isopropoxide (TTIP) vapor."
qwen3_8b_direct,paper1812,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/deposition_conditions.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"Depositions were carried out in a home-built pump-type PE-ALD reactor. The TMP and TTIP precursor bottles were heated to 45 °C and 60 °C, respectively, to reach pressures of approx. 5 × 10−3 mbar in the deposition chamber. The pulse times w"
qwen3_8b_direct,paper1812,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/reaction_conditions.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"The combined action of TMP plasma with O2 plasma created phosphoric acid-like precursor species on the substrate surface, which could subsequently react with a metal precursor."
qwen3_8b_direct,paper1812,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/substrate_info.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"Depositions were performed on pieces of standard p-type silicon (100) wafer, silicon micropillar arrays, or silicon wafer coated with platinum."
qwen3_8b_direct,paper1812,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/film_properties.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"The as-deposited films were amorphous, while crystalline TiP2O7 was formed upon annealing in air or helium atmospheres. The film density was 2.8 g/cm3."
qwen3_8b_direct,paper1812,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1812/characterization.json,Data/paper1812/content.txt,Evidence does not appear in the source text after normalization.,"In-situ spectroscopic ellipsometry, ex-situ X-ray reflectometry, in-situ X-ray diffraction, X-ray photoelectron spectroscopy, elastic recoil detection, scanning electron microscopy, and energy-dispersive X-ray spectroscopy were used for cha"
qwen3_8b_direct,paper1848,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/summary.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,"SiO2 thin films were grown via ALD at room temperature using SiCl4, H2O, and NH3 as precursors. The process demonstrated low contamination and produced porous oxide layers with high conformality, suitable for 3D substrates."
qwen3_8b_direct,paper1848,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/target_material.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,"SiO2 thin films were grown via ALD at room temperature using SiCl4, H2O, and NH3 as precursors."
qwen3_8b_direct,paper1848,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/precursor_coreactant.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,"SiCl4, H2O, and NH3 were used as precursors. N2 was used as the carrier gas and purge gas."
qwen3_8b_direct,paper1848,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/deposition_conditions.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,"SiO2 thin films were deposited at room temperature (25°C) in a TFS200-Beneq reactor with a base pressure of 0.3 mbar. Precursor pulse times were 90 s, purge times were 180 s, and 500 cycles were performed."
qwen3_8b_direct,paper1848,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/reaction_conditions.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,"The catalytic effect of ammonia (NH3) was used to optimize precursor saturation and purge times. The reaction mechanism involved the self-limiting surface reactions of SiCl4, H2O, and NH3 at room temperature."
qwen3_8b_direct,paper1848,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/substrate_info.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,SiO2 thin films were deposited on Si substrates that were preliminarily prepared by a standardized cleaning procedure established by Radio Corporation of America (RCA).
qwen3_8b_direct,paper1848,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/film_properties.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,The SIMS depth profile of the SiO2 film indicated a thickness of approximately 25 nm.
qwen3_8b_direct,paper1848,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1848/characterization.json,Data/paper1848/content.txt,Evidence does not appear in the source text after normalization.,"XPS, SIMS, QCM, SEM, SAXS, and XRD were used for characterization."
qwen3_8b_direct,paper1905,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/summary.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,"Herein we demonstrate a simpliﬁed, ‘ poor-man’s’ form of the Atomic Layer Deposition (ALD) technique to grow uniform silica multilayers onto hydrophilic surfaces at low temperatures, including room temperature (RT). Tetramethoxysilane vapor"
qwen3_8b_direct,paper1905,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/target_material.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,Amorphous silica (SiO2) is a widespread and versatile material... The rotational freedom of the siloxane (Si–O–Si) bond between [SiO4]4/C0 tetrahedra allows silica to adopt a variety of stable 3D geometries for nanoscale structures as small
qwen3_8b_direct,paper1905,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/precursor_coreactant.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,Tetramethoxysilane vapor is used alternately with ammonia vapor as a catalyst... The NH3 vapor catalyzes the hydrolysis of remaining methoxy groups and aids the condensation polymerization of surface silanol groups.
qwen3_8b_direct,paper1905,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/deposition_conditions.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,"The silica growth was performed in a fumehood, using two 25 mL glass test tubes... Substrate samples were attached to a metal wire and suspended alternately in each of the test tubes... The NH3 vapor catalyzes the hydrolysis of remaining me"
qwen3_8b_direct,paper1905,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/substrate_info.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,"The silica growth was performed in a fumehood, using two 25 mL glass test tubes... Substrate samples were attached to a metal wire and suspended alternately in each of the test tubes... The NH3 vapor catalyzes the hydrolysis of remaining me"
qwen3_8b_direct,paper1905,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/film_properties.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,"The SiO2 layer appears to evenly deposit throughout the structure of spheres, to create a coating with roughness on the order of 2-3 nm... The results indicate the average deposition rate is between 0.2 - 0.3 nm per TMOS exposure cycle."
qwen3_8b_direct,paper1905,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1905/characterization.json,Data/paper1905/content.txt,Evidence does not appear in the source text after normalization.,Scanning electron microscopy (SEM) was performed... Transmission electron microscope (TEM) was used... Optical measurements were made in reﬂectance... The Young’s modulus (E) and hardness (H) of the ﬁlms were measured using nanoindentation.
qwen3_8b_direct,paper1926,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1926/precursor_coreactant.json,Data/paper1926/content.txt,Evidence does not appear in the source text after normalization.,"Quartz-crystal microbalance studies utilizing O3 in a conventional 'A–B' cycle sequence (A = 2 or 3, B = O3) with a timing structure of t1–t2–t3–t4 (t1 = pulse time of precursor; t2 = purge time; t3 = pulse time of O3; t4 = purge time after"
qwen3_8b_direct,paper1926,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1926/deposition_conditions.json,Data/paper1926/content.txt,Evidence does not appear in the source text after normalization.,"Optimized pulse times (t1 and t3) for 3 and O3 were 2 and 10 s; optimal purge times for both 3 and O3 (t2 and t4) were 30 and 45 s, respectively. The deposition was carried out in a Savannah S100 ALD reactor under a constant 15 sccm flow of"
qwen3_8b_direct,paper1926,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1926/reaction_conditions.json,Data/paper1926/content.txt,Evidence does not appear in the source text after normalization.,"The QCM data indicate a slow, but essentially linear rate of growth over 50 'A–B' cycles on the ALD-derived Al2O3 starting surface. During dosing of compound 3, the average mass uptake Δm1 is 27.9 ± 3.9 ng cm−2. Mass loss occurs during the "
qwen3_8b_direct,paper1926,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1926/substrate_info.json,Data/paper1926/content.txt,Evidence does not appear in the source text after normalization.,"The QCM studies were conducted on an ALD-derived Al2O3 starting surface. Before deposition, the wafers were equilibrated at deposition temperature, then exposed to 10 min of O3 to ensure a clean hydroxylated surface."
qwen3_8b_direct,paper1926,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1926/film_properties.json,Data/paper1926/content.txt,Evidence does not appear in the source text after normalization.,The observed growth rate ( ∼0.065 Å per cycle) was slightly smaller compared to the growth rate determined from QCM ( ∼0.085 Å per cycle). This deviation could be attributed to differences in the density of the as-grown films compared to th
qwen3_8b_direct,paper1926,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1926/characterization.json,Data/paper1926/content.txt,Evidence does not appear in the source text after normalization.,The morphology and microstructure of the 3 + O3-derived films were characterized by Atomic Force Microscopy (AFM) and X-ray diffraction (XRD). X-ray photoelectron spectroscopy (XPS) was conducted to investigate the surface chemical composit
qwen3_8b_direct,paper1988,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/summary.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"We found high crystallographic selectivity in atomic layer epitaxy (ALE) growth of GaAs, in comparison with other epitaxial growth methods. ... Due to the self-limiting effect and the high selectivity of ALE growth, trapezoidal-shaped GaAs/"
qwen3_8b_direct,paper1988,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/deposition_conditions.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"GaAs growth was carried out using trimethylgallium (TMG) as the Ga source and AsH3 as the As source. These were alternately fed into the growth chamber for 1 and 2 s, respectively, with a hydrogen purge time between each gas supply. The flo"
qwen3_8b_direct,paper1988,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/reaction_conditions.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"The decreasing growth rate on the GaAs (111)A and (110) planes, with increasing hydrogen purge time, is principally due to As atom desorption from an As covered surface during the hydrogen purging. ... The limitation of the growth rates on "
qwen3_8b_direct,paper1988,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1988/substrate_info.json,Data/paper1988/content.txt,Evidence does not appear in the source text after normalization.,"GaAs(100), (111)A, (111)B, and (110) substrates were used in this study, and a crystallographic orientation dependence of the GaAs growth rate was observed."
qwen3_8b_direct,paper1997,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/summary.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,SiO2 thin films were deposited with atomic layer control using binary reaction sequence chemistry. The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions. The maximum SiO2 deposi
qwen3_8b_direct,paper1997,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/precursor_coreactant.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions.
qwen3_8b_direct,paper1997,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/deposition_conditions.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions. A typical AB cycle occurred with the following sequence: Dose SiCl4 (1–10 Torr)/Evacuate (131024 Torr)/Dose H2O (1–10 Torr
qwen3_8b_direct,paper1997,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/reaction_conditions.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,"The SiO2 growth was accomplished by separating the binary reaction SiCl4 + H2O → SiO2 + 4HCl into two half-reactions. Each half-reaction involves the reaction between a gas phase precursor and a surface functional group (i.e., SiOH* or SiCl"
qwen3_8b_direct,paper1997,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/film_properties.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The growth rate at 700 K was 0.87 Å/AB cycle and the refractive index was n = 1.466 ± 0.02. The surface roughness of the SiO2 films was 63 Å (RMS).
qwen3_8b_direct,paper1997,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper1997/characterization.json,Data/paper1997/content.txt,Evidence does not appear in the source text after normalization.,The SiO2 film thickness was measured using the in situ ellipsometer. The surface topography of the SiO2 films was studied using an atomic force microscope (AFM) in tapping mode.
qwen3_8b_direct,paper2021,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/summary.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,ZrO2 films were grown by atomic layer deposition from ZrCl4 and H2O or a mixture of H2O and H2O2 on Si(100) substrates in the temperature range of 180–600 °C. The effective permittivity of ZrO2 in Al/ZrO2/Si capacitor structures increased f
qwen3_8b_direct,paper2021,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/precursor_coreactant.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,ZrCl4 and H2O or a mixture of H2O and H2O2 were used as precursors. Nitrogen was used as both the precursor carrier and purge gas.
qwen3_8b_direct,paper2021,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/deposition_conditions.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,The films were grown in a hot-wall horizontal flow-type ALD reactor. Both the ZrCl4 and oxygen precursor pulse lengths were 2 s. Purge times of 2 s were used after each precursor pulse. The pressure in the reactor was about 250 Pa.
qwen3_8b_direct,paper2021,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/reaction_conditions.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,The alternate saturative adsorption and reaction of two precursors result in self-limiting submonolayer-by-submonolayer film growth. The reaction equations are ZrCl4 + H2O → ZrO2 + 4HCl.
qwen3_8b_direct,paper2021,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/substrate_info.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,"The films were grown on Si(100) substrates. Prior to deposition, the Si substrates were etched in hydrofluoric acid (5%–10% solution) for 30 s in order to remove the native SiO2 layer and then rinsed in deionized water."
qwen3_8b_direct,paper2021,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/film_properties.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,"The film thickness was evaluated by x-ray reflectometry (XRR), and the film structure was determined by grazing incidence x-ray diffraction (GIXRD). The film density was 2.8 g/cm3, and the surface roughness was 0.3 nm. The crystalline phase"
qwen3_8b_direct,paper2021,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2021/characterization.json,Data/paper2021/content.txt,Evidence does not appear in the source text after normalization.,"The film thickness was evaluated by x-ray reflectometry (XRR), and the film structure was determined by grazing incidence x-ray diffraction (GIXRD). The film composition was determined by time-of-flight elastic recoil detection analysis (TO"
qwen3_8b_direct,paper2038,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/summary.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,"The study shows that TMA pre-exposure modifies the H/Si surface, leading to enhanced nucleation and nearly linear growth kinetics of Al2O3 and HfO2 films. The results indicate that TMA-induced surface functionalization improves the initial "
qwen3_8b_direct,paper2038,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/target_material.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,The study focuses on the growth of Al2O3 and HfO2 on hydrogen-terminated silicon surfaces using atomic layer deposition (ALD).
qwen3_8b_direct,paper2038,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/precursor_coreactant.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,"The study uses Al(CH3)3 (TMA) and HfCl4 as metal precursors, with H2O as the oxidizing agent. The carrier and purge gas used is N2."
qwen3_8b_direct,paper2038,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/deposition_conditions.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,"The deposition is carried out in a commercial ALD reactor (ASM Pulsar2000™) with a deposition temperature of 300 °C, a pressure of 1 bar, and a precursor pulse time of 3600 s. The coreactant pulse time is 10000 s, and the purge time is 1000"
qwen3_8b_direct,paper2038,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/reaction_conditions.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,"The reaction mechanism is supported by in situ infrared spectroscopy, which shows the formation of Si–CH3, Al–CH3, and Si–O–Al species during the ALD process. The intermediate species include OD and SiO2."
qwen3_8b_direct,paper2038,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/substrate_info.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,"The study focuses on hydrogen-terminated silicon (H/Si) surfaces, with the substrate orientation being Si(100). The surface is functionalized by pre-exposure to TMA."
qwen3_8b_direct,paper2038,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/film_properties.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,The study reports the growth of amorphous Al2O3 films with a thickness of 740 nm. The surface roughness and density are not explicitly mentioned.
qwen3_8b_direct,paper2038,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2038/characterization.json,Data/paper2038/content.txt,Evidence does not appear in the source text after normalization.,"The study uses in situ infrared spectroscopy, narrow nuclear resonance profiling (NRP), Rutherford backscattering spectrometry (RBS), and ellipsometry to characterize the films and surface reactions."
qwen3_8b_direct,paper2106,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/summary.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,Thin films of Al2O3 grown by atomic layer deposition (ALD) were investigated as gas diffusion barriers on flexible polyethylene naphthalate and Kapton® polyimide substrates. Al2O3 ALD films with thicknesses of 1 – 26 nm were grown at 100–17
qwen3_8b_direct,paper2106,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/target_material.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,Thin films of Al2O3 grown by atomic layer deposition (ALD) were investigated as gas diffusion barriers on flexible polyethylene naphthalate and Kapton® polyimide substrates.
qwen3_8b_direct,paper2106,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/precursor_coreactant.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,"Al2O3 ALD was performed in a hot-wall ALD flow reactor using sequential, self-limiting exposures to trimethylaluminum (TMA) and water (Fisher HPLC-grade). Nitrogen gas flowed through the reactor at 100 sccm and produced a pressure of 1 Torr"
qwen3_8b_direct,paper2106,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/deposition_conditions.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,"Al2O3 ALD growth temperatures ranged from 100–175 °C. Nitrogen gas flowed through the reactor at 100 sccm and produced a pressure of 1 Torr. A typical ALD cycle at 120 °C consisted of a 0.1 s TMA exposure, a 30 s purge, a 0.15 s water expos"
qwen3_8b_direct,paper2106,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/reaction_conditions.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,"Al2O3 ALD was performed in a hot-wall ALD flow reactor using sequential, self-limiting exposures to trimethylaluminum (TMA) and water (Fisher HPLC-grade)."
qwen3_8b_direct,paper2106,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/substrate_info.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,Thin films of Al2O3 grown by atomic layer deposition (ALD) were investigated as gas diffusion barriers on flexible polyethylene naphthalate (PEN) and Kapton® polyimide substrates. Polymer films were rinsed and loaded into the reactor in a l
qwen3_8b_direct,paper2106,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/film_properties.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,"Al2O3 ALD films with thicknesses of 1 – 26 nm were grown at 100–175 °C. Al2O3 ALD films with thicknesses of 5, 10, and 26 nm achieved OTR values below the MOCON test limit on both PEN and Kapton® at all growth temperatures."
qwen3_8b_direct,paper2106,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2106/characterization.json,Data/paper2106/content.txt,Evidence does not appear in the source text after normalization.,Al2O3 ALD film thicknesses on the polymer films were determined using an n&k 1280 Analyzer metrology system. Oxygen transmission rates (OTRs) were measured using a commercial MOCON OX-TRAN 2/21 instrument. More sensitive water vapor transmi
qwen3_8b_direct,paper214,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/summary.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,The films were deposited at low temperatures of 190 –250 /C14 C. The result is lower than what is typically observed for Ni xN films and not much higher than the best results concerning ALD Ni metal. The nitrogen content of the films is low
qwen3_8b_direct,paper214,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/target_material.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,"The films were characterized in terms of crystallinity, morphology, composition, resistivity, and coercivity. X-ray diffraction shows reflections compatible with either hexagonal Ni or Ni3N. Composition analyses suggest that the films are c"
qwen3_8b_direct,paper214,precursor_coreactant,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/precursor_coreactant.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,The films were deposited using NiCl2(TMPDA) and TBH as the reducing agent. Nitrogen was utilized as the carrier and purge gas.
qwen3_8b_direct,paper214,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/deposition_conditions.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,"The growth characteristics of the Ni3N process were studied within a temperature range of 190 –250 /C14 C. The films were deposited under a reactor pressure of /C24 10 mbar. The pulse and purge times, varied from 0.2 to 2.0 s, were controll"
qwen3_8b_direct,paper214,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/reaction_conditions.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,"Equation (2) shows the proposed mechanism for the adsorption and reaction of NiCl2(TMPDA) during the Ni precursor pulse. The subsequent TBH pulse completes the reaction by eliminating the rest of the chlorides, forming the nitride and regen"
qwen3_8b_direct,paper214,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/film_properties.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,The film thickness increased linearly between cycle counts of 1000 and 4000. X-ray diffraction shows reflections compatible with either hexagonal Ni or Ni3N. The Ni3N films were close to stoichiometric Ni3N.
qwen3_8b_direct,paper214,characterization,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper214/characterization.json,Data/paper214/content.txt,Evidence does not appear in the source text after normalization.,X-ray diffraction (XRD) was used to identify and evaluate the crystallinity of the deposited films. X-ray photoelectron spectroscopy (XPS) was used to identify impurities and chemical states of the elements. Time-of-Flight Elastic Recoil De
qwen3_8b_direct,paper2151,summary,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2151/summary.json,Data/paper2151/content.txt,Evidence does not appear in the source text after normalization.,Al2O3 thin films were grown on 4 H-SiC (0001) by thermal atomic layer deposition and were crystallized to the γ-Al2O3 phase by rapid thermal annealing in N2 at 1100 °C. The films were found to be chemically stable during processing based on
qwen3_8b_direct,paper2151,target_material,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2151/target_material.json,Data/paper2151/content.txt,Evidence does not appear in the source text after normalization.,Al2O3 thin films were grown on 4 H-SiC (0001) by thermal atomic layer deposition and were crystallized to the γ-Al2O3 phase by rapid thermal annealing in N2 at 1100 °C.
qwen3_8b_direct,paper2151,deposition_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2151/deposition_conditions.json,Data/paper2151/content.txt,Evidence does not appear in the source text after normalization.,Al2O3 thin films of 25–500 Å thickness were deposited by thermal atomic layer deposition at 200 °C using trimethylaluminum and water vapor. Alternating gas pulses of 15 s were introduced at an operating pressure of 2×10−4 Torr and separated
qwen3_8b_direct,paper2151,reaction_conditions,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2151/reaction_conditions.json,Data/paper2151/content.txt,Evidence does not appear in the source text after normalization.,Al2O3 thin films were grown on 4 H-SiC (0001) by thermal atomic layer deposition and were crystallized to the γ-Al2O3 phase by rapid thermal annealing in N2 at 1100 °C.
qwen3_8b_direct,paper2151,substrate_info,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2151/substrate_info.json,Data/paper2151/content.txt,Evidence does not appear in the source text after normalization.,On-axis n-type 4 H-SiC (0001) substrates were treated with a chemical mechanical polishing process (NovaSiC) on the Si face to remove the disordered surface layer.
qwen3_8b_direct,paper2151,film_properties,evidence_not_found,benchmarking/qwen3_8b_direct_outputs/paper2151/film_properties.json,Data/paper2151/content.txt,Evidence does not appear in the source text after normalization.,"Al2O3 thin films of 25–500 Å thickness were deposited by thermal atomic layer deposition at 200 °C using trimethylaluminum and water vapor. Following RTA at 1100 °C, crystallization of the films to the γ-Al2O3 phase was observed by several "
